# Run number 01 on Tue May 28 09:30:03 2019
# time	TA	TB	TC	TD	T1	T2	T3	T4	DP	P2	P1
   34.8	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.151	 6.204	 6.142
   35.6	 23.8	 23.7	 24.1	 22.9	 21.7	 22.5	 22.3	 22.2	 0.150	 6.204	 6.142
   36.4	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.1	 0.153	 6.204	 6.163
   37.1	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.152	 6.204	 6.163
   37.9	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.155	 6.204	 6.163
   38.7	 23.8	 23.7	 24.0	 23.0	 21.7	 22.4	 22.3	 22.2	 0.145	 6.204	 6.163
   39.4	 23.8	 23.7	 23.9	 23.0	 21.7	 22.4	 22.3	 22.1	 0.152	 6.204	 6.163
   40.2	 23.8	 23.7	 24.0	 23.0	 21.7	 22.4	 22.3	 22.1	 0.149	 6.204	 6.163
   41.0	 23.8	 23.7	 24.0	 23.1	 21.7	 22.4	 22.3	 22.1	 0.156	 6.204	 6.163
   41.8	 23.8	 23.7	 24.0	 23.0	 21.7	 22.4	 22.3	 22.1	 0.148	 6.204	 6.142
   42.5	 23.8	 23.7	 24.0	 23.0	 21.7	 22.4	 22.3	 22.1	 0.154	 6.204	 6.163
   43.3	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.1	 0.151	 6.204	 6.163
   44.1	 23.8	 23.7	 24.2	 23.0	 21.7	 22.4	 22.3	 22.1	 0.156	 6.204	 6.163
   44.8	 23.8	 23.7	 24.1	 23.0	 21.7	 22.4	 22.3	 22.1	 0.155	 6.204	 6.163
   45.6	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.148	 6.204	 6.163
   46.4	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.151	 6.204	 6.163
   47.2	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.157	 6.204	 6.163
   48.0	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.162	 6.204	 6.163
   48.8	 23.8	 23.7	 23.8	 23.2	 21.7	 22.5	 22.3	 22.2	 0.156	 6.204	 6.163
   49.5	 23.8	 23.7	 23.7	 23.3	 21.7	 22.5	 22.3	 22.2	 0.147	 6.204	 6.163
   50.3	 23.8	 23.7	 23.8	 23.3	 21.7	 22.5	 22.3	 22.2	 0.159	 6.204	 6.163
   51.1	 23.8	 23.7	 23.8	 23.3	 21.7	 22.5	 22.3	 22.2	 0.160	 6.204	 6.163
   51.9	 23.8	 23.7	 23.8	 23.2	 21.7	 22.5	 22.3	 22.2	 0.154	 6.204	 6.163
   52.7	 23.8	 23.7	 23.8	 23.2	 21.7	 22.5	 22.3	 22.2	 0.157	 6.204	 6.142
   53.5	 23.8	 23.7	 23.7	 23.1	 21.7	 22.5	 22.3	 22.2	 0.164	 6.306	 6.142
   54.2	 23.8	 23.7	 23.8	 23.1	 21.7	 22.4	 22.3	 22.2	 0.155	 6.204	 6.163
   55.0	 23.8	 23.7	 23.8	 23.1	 21.7	 22.5	 22.3	 22.2	 0.157	 6.204	 6.163
   55.8	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.148	 6.204	 6.163
   56.6	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.153	 6.204	 6.163
   57.4	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.162	 6.204	 6.163
   58.1	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.154	 6.224	 6.163
   58.9	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.160	 6.204	 6.163
   59.7	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.162	 6.204	 6.244
   60.5	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.161	 6.204	 6.163
   61.3	 23.8	 23.7	 23.7	 23.0	 21.7	 22.4	 22.3	 22.2	 0.168	 6.204	 6.163
   62.0	 23.8	 23.7	 23.7	 22.9	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   62.8	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.163	 6.204	 6.163
   63.6	 23.8	 23.7	 23.8	 22.9	 21.7	 22.5	 22.3	 22.2	 0.155	 6.204	 6.163
   64.4	 23.8	 23.7	 23.7	 22.9	 21.7	 22.5	 22.3	 22.2	 0.161	 6.204	 6.163
   65.1	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.159	 6.204	 6.163
   65.9	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.163	 6.204	 6.163
   66.7	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.166	 6.204	 6.163
   67.4	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.158	 6.204	 6.163
   68.2	 23.8	 23.7	 23.8	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   69.0	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.160	 6.204	 6.163
   69.7	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.171	 6.204	 6.163
   70.5	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.162	 6.204	 6.163
   71.3	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.157	 6.204	 6.163
   72.0	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.160	 6.204	 6.163
   72.8	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.162	 6.204	 6.163
   73.6	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.171	 6.204	 6.163
   74.4	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.166	 6.204	 6.163
   75.1	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.175	 6.204	 6.163
   75.9	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.165	 6.204	 6.163
   76.7	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   77.4	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.147	 6.204	 6.163
   78.2	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.171	 6.204	 6.306
   79.0	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.169	 6.204	 6.163
   79.7	 23.8	 23.7	 23.6	 23.0	 21.7	 22.5	 22.3	 22.2	 0.167	 6.204	 6.163
   80.5	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.168	 6.204	 6.163
   81.3	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.2	 0.172	 6.204	 6.163
   82.1	 23.8	 23.7	 23.8	 23.0	 21.7	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
   82.8	 23.8	 23.7	 23.8	 23.0	 21.7	 22.5	 22.3	 22.2	 0.165	 6.204	 6.163
   83.6	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.168	 6.204	 6.163
   84.4	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   85.1	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.176	 6.204	 6.163
   85.9	 23.8	 23.7	 23.9	 22.9	 21.7	 22.5	 22.3	 22.2	 0.166	 6.204	 6.163
   86.7	 23.8	 23.7	 23.9	 22.9	 21.7	 22.5	 22.3	 22.2	 0.173	 6.204	 6.163
   87.5	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.172	 6.204	 6.163
   88.2	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.173	 6.204	 6.163
   89.0	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.168	 6.204	 6.163
   89.8	 23.8	 23.7	 24.1	 22.9	 21.7	 22.5	 22.3	 22.1	 0.166	 6.204	 6.163
   90.5	 23.8	 23.7	 24.1	 22.9	 21.7	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
   91.3	 23.8	 23.7	 24.1	 22.9	 21.7	 22.5	 22.3	 22.1	 0.171	 6.204	 6.163
   92.1	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
   92.9	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.1	 0.175	 6.204	 6.163
   93.6	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   94.4	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
   95.2	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.2	 0.163	 6.204	 6.163
   95.9	 23.8	 23.7	 24.0	 22.9	 21.7	 22.5	 22.3	 22.1	 0.167	 6.204	 6.163
   96.7	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.172	 6.204	 6.163
   97.5	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.285
   98.3	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.173	 6.204	 6.163
   99.0	 23.8	 23.7	 23.9	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
   99.8	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
  100.6	 23.8	 23.7	 24.0	 23.0	 21.7	 22.5	 22.3	 22.2	 0.164	 6.204	 6.163
  101.3	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.173	 6.204	 6.163
  102.1	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.166	 6.204	 6.163
  102.9	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.1	 0.173	 6.204	 6.163
  103.6	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.1	 0.170	 6.204	 6.163
  104.4	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.1	 0.175	 6.204	 6.163
  105.2	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.172	 6.204	 6.163
  106.0	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.166	 6.204	 6.163
  106.7	 23.8	 23.7	 24.1	 23.1	 21.7	 22.5	 22.3	 22.2	 0.177	 6.204	 6.163
  107.5	 23.8	 23.7	 24.1	 23.1	 21.7	 22.5	 22.3	 22.2	 0.171	 6.204	 6.183
  108.3	 23.8	 23.7	 24.1	 23.1	 21.7	 22.5	 22.3	 22.2	 0.168	 6.204	 6.163
  109.0	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
  109.8	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.174	 6.204	 6.163
  110.6	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.168	 6.204	 6.306
  111.4	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.171	 6.204	 6.163
  112.1	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.171	 6.204	 6.163
  112.9	 23.8	 23.7	 24.1	 23.2	 21.8	 22.5	 22.3	 22.2	 0.176	 6.204	 6.163
  113.7	 23.8	 23.6	 24.1	 23.2	 21.8	 22.5	 22.3	 22.2	 0.172	 6.204	 6.163
  114.5	 23.8	 23.7	 24.2	 23.2	 21.8	 22.5	 22.3	 22.2	 0.171	 6.306	 6.306
  115.2	 23.8	 23.6	 24.1	 23.2	 21.8	 22.5	 22.3	 22.2	 0.167	 6.204	 6.163
  116.0	 23.8	 23.6	 24.2	 23.3	 21.8	 22.5	 22.3	 22.2	 0.172	 6.204	 6.306
  116.8	 23.8	 23.7	 24.2	 23.3	 21.8	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
  117.6	 23.8	 23.7	 24.2	 23.3	 21.8	 22.5	 22.3	 22.2	 0.176	 6.204	 6.163
  118.3	 23.8	 23.7	 24.1	 23.3	 21.8	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
  119.1	 23.8	 23.7	 24.2	 23.3	 21.7	 22.5	 22.3	 22.2	 0.180	 6.204	 6.163
  119.9	 23.8	 23.7	 24.2	 23.3	 21.8	 22.5	 22.3	 22.2	 0.174	 6.204	 6.183
  120.6	 23.8	 23.7	 24.2	 23.3	 21.7	 22.5	 22.3	 22.2	 0.174	 6.204	 6.163
  121.4	 23.8	 23.7	 24.2	 23.3	 21.7	 22.5	 22.3	 22.2	 0.175	 6.204	 6.163
  122.2	 23.8	 23.7	 24.2	 23.3	 21.7	 22.5	 22.3	 22.1	 0.175	 6.204	 6.163
  123.0	 23.8	 23.7	 24.2	 23.2	 21.7	 22.5	 22.3	 22.2	 0.170	 6.204	 6.163
  123.8	 23.8	 23.7	 24.2	 23.2	 21.7	 22.5	 22.3	 22.2	 0.173	 6.204	 6.163
  124.5	 23.8	 23.7	 24.2	 23.1	 21.7	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
  125.3	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.184	 6.204	 6.163
  126.1	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.179	 6.204	 6.163
  126.9	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.171	 6.204	 6.163
  127.6	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.179	 6.204	 6.163
  128.4	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
  129.2	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.179	 6.204	 6.163
  130.0	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.182	 6.204	 6.163
  130.7	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.182	 6.306	 6.163
  131.5	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.187	 6.204	 6.183
  132.3	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.175	 6.204	 6.183
  133.1	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.185	 6.204	 6.163
  133.8	 23.8	 23.7	 24.3	 23.1	 21.8	 22.5	 22.3	 22.2	 0.178	 6.204	 6.163
  134.6	 23.8	 23.7	 24.2	 23.0	 21.8	 22.5	 22.3	 22.2	 0.187	 6.183	 6.183
  135.4	 23.8	 23.7	 24.1	 23.0	 21.8	 22.5	 22.3	 22.2	 0.184	 6.204	 6.163
  136.2	 23.8	 23.7	 24.2	 23.0	 21.8	 22.5	 22.3	 22.2	 0.186	 6.204	 6.163
  136.9	 23.8	 23.7	 24.1	 23.0	 21.7	 22.5	 22.3	 22.2	 0.180	 6.204	 6.163
  137.7	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.180	 6.204	 6.163
  138.5	 23.8	 23.7	 24.1	 23.0	 21.8	 22.5	 22.3	 22.2	 0.179	 6.204	 6.163
  139.3	 23.8	 23.7	 24.2	 23.1	 21.7	 22.5	 22.3	 22.2	 0.177	 6.204	 6.183
  140.1	 23.8	 23.7	 24.3	 23.1	 21.7	 22.5	 22.3	 22.2	 0.184	 6.204	 6.183
  140.8	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.180	 6.204	 6.163
  141.6	 23.8	 23.7	 24.3	 23.1	 21.8	 22.5	 22.3	 22.2	 0.195	 6.204	 6.163
  142.4	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.181	 6.204	 6.163
  143.2	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.182	 6.204	 6.183
  143.9	 23.8	 23.7	 24.2	 23.1	 21.8	 22.5	 22.3	 22.2	 0.179	 6.204	 6.326
  144.7	 23.8	 23.7	 24.1	 23.0	 21.8	 22.5	 22.3	 22.2	 0.185	 6.204	 6.163
  145.5	 23.8	 23.7	 24.1	 23.1	 21.7	 22.5	 22.3	 22.2	 0.181	 6.204	 6.183
  146.3	 23.8	 23.7	 24.1	 23.0	 21.8	 22.5	 22.3	 22.2	 0.186	 6.204	 6.183
  147.0	 23.8	 23.7	 24.1	 23.0	 21.8	 22.5	 22.3	 22.2	 0.183	 6.204	 6.183
  147.8	 23.8	 23.7	 24.2	 23.0	 21.8	 22.5	 22.3	 22.2	 0.189	 6.204	 6.163
  148.6	 23.8	 23.7	 24.2	 23.0	 21.8	 22.6	 22.3	 22.2	 0.192	 6.204	 6.163
  149.4	 23.8	 23.7	 24.2	 23.0	 21.8	 22.6	 22.3	 22.2	 0.180	 6.204	 6.163
  150.2	 23.8	 23.7	 24.2	 23.0	 21.8	 22.6	 22.3	 22.2	 0.181	 6.204	 6.183
  150.9	 23.9	 23.7	 24.3	 23.1	 21.8	 22.5	 22.3	 22.2	 0.182	 6.204	 6.183
  151.7	 23.8	 23.7	 24.2	 23.1	 21.8	 22.6	 22.3	 22.2	 0.180	 6.204	 6.183
  152.5	 23.8	 23.7	 24.2	 23.1	 21.8	 22.6	 22.3	 22.2	 0.187	 6.204	 6.163
  153.3	 23.8	 23.7	 24.2	 23.1	 21.8	 22.6	 22.3	 22.2	 0.183	 6.204	 6.163
  154.1	 23.8	 23.7	 24.0	 23.1	 21.8	 22.6	 22.4	 22.2	 0.179	 6.204	 6.183
  154.8	 23.8	 23.7	 24.0	 23.1	 21.8	 22.6	 22.3	 22.2	 0.186	 6.204	 6.183
  155.6	 23.8	 23.7	 24.0	 23.0	 21.8	 22.6	 22.3	 22.2	 0.179	 6.204	 6.183
  156.4	 23.8	 23.7	 24.0	 23.1	 21.8	 22.6	 22.3	 22.2	 0.177	 6.204	 6.183
  157.2	 23.8	 23.7	 24.0	 23.1	 21.8	 22.6	 22.3	 22.2	 0.186	 6.204	 6.163
  157.9	 23.8	 23.7	 23.9	 23.1	 21.8	 22.5	 22.3	 22.2	 0.183	 6.204	 6.183
  158.7	 23.8	 23.7	 23.9	 23.1	 21.8	 22.5	 22.3	 22.2	 0.183	 6.204	 6.163
  159.5	 23.8	 23.7	 23.9	 23.1	 21.7	 22.5	 22.3	 22.2	 0.186	 6.204	 6.163
  160.3	 23.8	 23.7	 23.8	 23.1	 21.7	 22.5	 22.2	 22.1	 0.182	 6.204	 6.183
  161.0	 23.8	 23.7	 23.7	 23.0	 21.7	 22.5	 22.3	 22.1	 0.190	 6.204	 6.183
  161.8	 23.8	 23.7	 23.7	 23.1	 21.7	 22.5	 22.3	 22.1	 0.187	 6.204	 6.183
  162.6	 23.8	 23.7	 23.7	 23.1	 21.8	 22.5	 22.3	 22.1	 0.193	 6.204	 6.183
  163.4	 23.8	 23.7	 23.7	 23.1	 21.7	 22.5	 22.3	 22.2	 0.179	 6.204	 6.183
  164.1	 23.8	 23.7	 23.7	 23.1	 21.7	 22.5	 22.3	 22.1	 0.190	 6.204	 6.183
  164.9	 23.8	 23.7	 23.8	 23.1	 21.8	 22.5	 22.3	 22.1	 0.182	 6.204	 6.163
  165.7	 23.8	 23.7	 23.8	 23.0	 21.8	 22.5	 22.3	 22.2	 0.186	 6.204	 6.183
  166.5	 23.8	 23.7	 23.8	 23.0	 21.8	 22.5	 22.3	 22.2	 0.183	 6.183	 6.183
  167.3	 23.8	 23.7	 23.9	 23.0	 21.8	 22.5	 22.3	 22.2	 0.187	 6.204	 6.163
  168.0	 23.8	 23.7	 24.0	 23.1	 21.8	 22.6	 22.3	 22.2	 0.184	 6.204	 6.163
  168.8	 23.8	 23.7	 24.0	 23.1	 21.8	 22.5	 22.3	 22.2	 0.191	 6.204	 6.183
  169.6	 23.9	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.187	 6.204	 6.183
  170.4	 23.8	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.189	 6.204	 6.183
  171.1	 23.9	 23.7	 24.1	 23.1	 21.8	 22.5	 22.3	 22.2	 0.180	 6.204	 6.183
  171.9	 23.8	 23.7	 24.0	 23.1	 21.8	 22.5	 22.3	 22.2	 0.187	 6.204	 6.163
  172.7	 23.8	 23.7	 24.0	 23.1	 21.8	 22.5	 22.3	 22.2	 0.190	 6.204	 6.183
  173.5	 23.8	 23.7	 24.0	 23.1	 21.8	 22.5	 22.3	 22.2	 0.184	 6.204	 6.183
  174.3	 23.8	 23.7	 23.9	 23.1	 21.8	 22.5	 22.3	 22.2	 0.185	 6.265	 6.183
  175.0	 23.8	 23.7	 23.9	 23.1	 21.8	 22.5	 22.3	 22.2	 0.185	 6.204	 6.183
  175.8	 23.8	 23.7	 24.0	 23.0	 21.8	 22.5	 22.3	 22.2	 0.189	 6.204	 6.163
  176.6	 23.8	 23.7	 24.0	 23.1	 21.8	 22.5	 22.3	 22.2	 0.187	 6.204	 6.183
  177.4	 23.8	 23.7	 24.1	 23.0	 21.8	 22.6	 22.3	 22.2	 0.184	 6.204	 6.183
  178.1	 23.8	 23.7	 24.1	 23.0	 21.8	 22.6	 22.3	 22.2	 0.192	 6.204	 6.183
  178.9	 23.8	 23.7	 24.1	 23.0	 21.8	 22.6	 22.4	 22.2	 0.188	 6.204	 6.183
