# Run number 02 on Tue May 28 11:18:31 2019
# time	TA	TB	TC	TD	T1	T2	T3	T4	DP	P2	P1
   74.3	 43.5	 43.4	 25.3	 26.3	 30.1	 43.6	 35.2	 25.8	 0.273	 6.837	 6.877
   75.1	 43.5	 43.4	 24.7	 26.3	 30.1	 43.5	 35.2	 25.8	 0.269	 6.837	 6.877
   76.0	 43.5	 43.5	 24.6	 26.3	 30.1	 43.5	 35.1	 25.8	 0.270	 6.837	 6.877
   76.8	 43.5	 43.5	 25.7	 26.2	 30.0	 43.5	 35.0	 25.8	 0.275	 6.837	 6.856
   77.7	 43.5	 43.5	 26.0	 26.2	 30.0	 43.4	 34.9	 25.8	 0.281	 6.837	 6.856
   78.5	 43.5	 43.5	 26.1	 26.2	 30.0	 43.4	 34.8	 25.8	 0.282	 6.817	 6.856
   79.3	 43.6	 43.5	 25.6	 26.2	 30.0	 43.4	 34.7	 25.7	 0.277	 6.817	 6.856
   80.1	 43.5	 43.5	 25.9	 26.2	 30.0	 43.4	 34.7	 25.7	 0.278	 6.817	 6.856
   81.0	 43.6	 43.5	 25.9	 26.2	 29.9	 43.3	 34.6	 25.7	 0.276	 6.817	 6.856
   81.8	 43.6	 43.5	 25.7	 26.2	 29.9	 43.3	 34.5	 25.7	 0.276	 6.817	 6.836
   82.7	 43.5	 43.5	 25.8	 26.2	 29.9	 43.3	 34.4	 25.7	 0.273	 6.796	 6.836
   83.5	 43.5	 43.5	 25.9	 26.2	 29.9	 43.3	 34.3	 25.7	 0.277	 6.817	 6.836
   84.4	 43.5	 43.4	 25.9	 26.1	 29.9	 43.2	 34.3	 25.7	 0.279	 6.817	 6.836
   85.2	 43.5	 43.4	 25.9	 26.1	 29.9	 43.2	 34.2	 25.6	 0.272	 6.796	 6.836
   86.0	 43.5	 43.4	 25.9	 26.1	 29.9	 43.2	 34.1	 25.6	 0.271	 6.796	 6.836
   86.8	 43.5	 43.4	 26.1	 26.1	 29.8	 43.1	 34.0	 25.6	 0.276	 6.796	 6.815
   87.7	 43.5	 43.4	 26.4	 26.1	 29.8	 43.1	 34.0	 25.6	 0.268	 6.776	 6.815
   88.5	 43.5	 43.4	 26.2	 26.1	 29.8	 43.1	 33.9	 25.6	 0.276	 6.796	 6.795
   89.4	 43.5	 43.4	 26.0	 26.1	 29.8	 43.0	 33.8	 25.6	 0.273	 6.796	 6.815
   90.2	 43.5	 43.5	 26.1	 26.1	 29.8	 43.0	 33.7	 25.5	 0.278	 6.796	 6.815
   91.0	 43.5	 43.4	 26.0	 26.1	 29.7	 43.0	 33.6	 25.5	 0.277	 6.776	 6.815
   91.8	 43.5	 43.4	 26.1	 26.1	 29.7	 42.9	 33.6	 25.5	 0.279	 6.776	 6.795
   92.7	 43.5	 43.4	 26.1	 26.1	 29.7	 42.9	 33.5	 25.5	 0.269	 6.776	 6.795
   93.5	 43.5	 43.5	 25.8	 26.1	 29.7	 42.9	 33.4	 25.5	 0.279	 6.776	 6.795
   94.4	 43.5	 43.4	 25.7	 26.1	 29.7	 42.8	 33.4	 25.5	 0.273	 6.776	 6.795
   95.2	 43.5	 43.4	 25.8	 26.1	 29.6	 42.8	 33.3	 25.5	 0.273	 6.755	 6.795
   96.1	 43.5	 43.4	 25.8	 26.1	 29.6	 42.7	 33.2	 25.4	 0.267	 6.755	 6.795
   96.9	 43.5	 43.4	 25.8	 26.0	 29.6	 42.7	 33.1	 25.4	 0.274	 6.755	 6.795
   97.7	 43.5	 43.4	 26.0	 26.0	 29.6	 42.7	 33.0	 25.4	 0.281	 6.755	 6.795
   98.5	 43.5	 43.4	 25.9	 26.0	 29.5	 42.6	 32.9	 25.4	 0.281	 6.755	 6.795
   99.4	 43.4	 43.4	 25.9	 26.0	 29.5	 42.6	 32.9	 25.4	 0.275	 6.755	 6.775
  100.2	 43.4	 43.4	 25.8	 26.0	 29.5	 42.6	 32.8	 25.4	 0.278	 6.755	 6.795
  101.1	 43.4	 43.4	 25.5	 26.0	 29.5	 42.5	 32.7	 25.4	 0.275	 6.755	 6.775
  101.9	 43.4	 43.4	 25.7	 26.0	 29.5	 42.5	 32.7	 25.4	 0.281	 6.755	 6.775
  102.7	 43.4	 43.4	 25.6	 26.0	 29.5	 42.5	 32.6	 25.4	 0.278	 6.735	 6.775
  103.6	 43.4	 43.4	 25.6	 26.0	 29.4	 42.5	 32.6	 25.4	 0.274	 6.755	 6.775
  104.4	 43.4	 43.4	 25.6	 26.0	 29.4	 42.4	 32.5	 25.4	 0.279	 6.735	 6.775
  105.2	 43.5	 43.4	 25.4	 26.0	 29.4	 42.4	 32.4	 25.4	 0.280	 6.735	 6.754
  106.1	 43.5	 43.4	 25.5	 26.0	 29.4	 42.4	 32.4	 25.4	 0.278	 6.735	 6.775
  106.9	 43.5	 43.4	 25.2	 26.0	 29.3	 42.3	 32.3	 25.3	 0.278	 6.735	 6.754
  107.8	 43.5	 43.4	 25.6	 26.0	 29.3	 42.3	 32.2	 25.3	 0.278	 6.735	 6.754
  108.6	 43.5	 43.4	 26.1	 26.0	 29.3	 42.3	 32.2	 25.4	 0.273	 6.735	 6.754
  109.5	 43.4	 43.4	 26.2	 26.0	 29.3	 42.2	 32.1	 25.3	 0.281	 6.735	 6.754
  110.3	 43.4	 43.4	 26.3	 26.0	 29.3	 42.2	 32.0	 25.3	 0.278	 6.735	 6.754
  111.2	 43.4	 43.4	 25.9	 25.9	 29.3	 42.2	 31.9	 25.3	 0.277	 6.735	 6.754
  112.0	 43.4	 43.4	 25.9	 25.9	 29.2	 42.1	 31.9	 25.3	 0.283	 6.735	 6.754
  112.9	 43.4	 43.4	 26.3	 26.0	 29.2	 42.1	 31.8	 25.3	 0.275	 6.735	 6.754
  113.7	 43.4	 43.4	 25.6	 25.9	 29.2	 42.1	 31.8	 25.3	 0.277	 6.735	 6.754
  114.6	 43.4	 43.4	 25.3	 25.9	 29.2	 42.0	 31.7	 25.3	 0.268	 6.735	 6.754
  115.4	 43.4	 43.4	 25.6	 25.9	 29.2	 42.0	 31.7	 25.3	 0.285	 6.735	 6.754
  116.3	 43.4	 43.4	 25.7	 25.9	 29.2	 42.0	 31.6	 25.3	 0.278	 6.714	 6.795
  117.1	 43.4	 43.4	 26.1	 25.9	 29.2	 41.9	 31.6	 25.3	 0.281	 6.714	 6.754
  118.0	 43.4	 43.4	 25.8	 25.9	 29.1	 41.9	 31.5	 25.3	 0.278	 6.714	 6.754
  118.8	 43.4	 43.3	 25.9	 25.8	 29.1	 41.9	 31.4	 25.3	 0.276	 6.714	 6.734
  119.7	 43.4	 43.4	 26.0	 25.9	 29.1	 41.8	 31.4	 25.3	 0.277	 6.714	 6.754
  120.5	 43.4	 43.4	 25.9	 25.9	 29.1	 41.8	 31.3	 25.3	 0.268	 6.714	 6.734
  121.3	 43.4	 43.3	 25.8	 25.9	 29.0	 41.7	 31.2	 25.3	 0.270	 6.714	 6.754
  122.1	 43.4	 43.3	 26.0	 25.9	 29.0	 41.7	 31.2	 25.3	 0.277	 6.694	 6.734
  123.0	 43.4	 43.3	 25.9	 25.9	 29.0	 41.7	 31.1	 25.3	 0.275	 6.714	 6.734
  123.8	 43.4	 43.3	 26.0	 25.9	 29.0	 41.7	 31.1	 25.3	 0.283	 6.714	 6.836
  124.7	 43.4	 43.3	 26.0	 25.9	 29.0	 41.6	 31.0	 25.3	 0.279	 6.714	 6.754
  125.5	 43.4	 43.3	 26.2	 25.9	 29.0	 41.6	 31.0	 25.3	 0.270	 6.714	 6.734
  126.4	 43.3	 43.3	 26.1	 25.8	 29.0	 41.5	 30.9	 25.3	 0.274	 6.714	 6.754
  127.2	 43.3	 43.3	 26.1	 25.8	 29.0	 41.5	 30.9	 25.3	 0.280	 6.714	 6.734
  128.1	 43.3	 43.3	 26.0	 25.9	 28.9	 41.5	 30.8	 25.3	 0.281	 6.714	 6.734
  128.9	 43.3	 43.3	 26.1	 25.8	 28.9	 41.5	 30.7	 25.3	 0.279	 6.714	 6.734
  129.7	 43.3	 43.3	 26.0	 25.8	 28.9	 41.4	 30.7	 25.3	 0.271	 6.694	 6.734
  130.5	 43.3	 43.3	 25.9	 25.8	 28.9	 41.4	 30.7	 25.3	 0.274	 6.694	 6.734
  131.4	 43.3	 43.3	 25.8	 25.8	 28.9	 41.4	 30.6	 25.3	 0.272	 6.694	 6.713
  132.2	 43.3	 43.3	 25.5	 25.8	 28.9	 41.3	 30.6	 25.3	 0.275	 6.694	 6.734
  133.1	 43.3	 43.3	 25.4	 25.8	 28.9	 41.3	 30.5	 25.3	 0.282	 6.694	 6.713
  133.9	 43.3	 43.3	 25.4	 25.8	 28.8	 41.3	 30.4	 25.3	 0.279	 6.694	 6.713
  134.8	 43.3	 43.3	 25.4	 25.8	 28.8	 41.2	 30.4	 25.3	 0.283	 7.348	 6.509
  135.6	 43.3	 43.3	 25.5	 25.8	 29.3	 42.6	 30.3	 25.3	 0.271	 8.555	 6.162
  136.4	 43.3	 43.3	 25.5	 25.7	 29.4	 44.8	 30.3	 25.2	 0.268	 9.701	 6.080
  137.2	 43.3	 43.3	 25.6	 25.6	 27.3	 48.2	 30.4	 25.1	 0.271	10.621	 5.917
  138.1	 43.3	 43.3	 25.4	 25.4	 22.5	 49.6	 31.0	 25.0	 0.276	11.378	 5.835
  138.9	 43.3	 43.4	 25.4	 25.3	 21.8	 50.9	 31.5	 24.9	 0.281	11.725	 5.549
  139.8	 43.3	 43.4	 25.7	 25.2	 21.4	 52.9	 31.4	 24.7	 0.272	12.032	 5.692
  140.6	 43.3	 43.7	 25.6	 25.0	 21.1	 53.7	 31.2	 24.6	 0.277	12.257	 5.753
  141.5	 43.3	 44.0	 25.8	 24.9	 20.9	 54.3	 30.8	 24.5	 0.284	12.503	 5.692
  142.3	 43.3	 44.3	 26.0	 24.8	 20.6	 55.3	 30.5	 24.4	 0.275	12.789	 5.631
  143.2	 43.3	 45.1	 25.9	 24.6	 20.4	 55.8	 30.2	 24.2	 0.273	12.953	 5.590
  144.0	 43.3	 45.5	 25.9	 24.6	 20.3	 56.2	 29.6	 24.1	 0.270	13.075	 5.549
  144.8	 43.3	 45.9	 26.0	 24.5	 20.2	 56.9	 29.3	 23.9	 0.268	13.219	 5.508
  145.6	 43.3	 46.7	 26.0	 24.3	 19.9	 57.3	 29.0	 23.8	 0.278	13.403	 5.467
  146.5	 43.3	 47.1	 26.2	 24.2	 19.6	 57.6	 28.6	 23.7	 0.273	13.505	 5.345
  147.3	 43.3	 47.5	 26.3	 24.1	 19.5	 58.2	 28.5	 23.6	 0.278	13.464	 5.345
  148.2	 43.3	 48.1	 26.2	 24.1	 19.4	 58.5	 28.3	 23.4	 0.272	13.546	 5.406
  149.0	 43.3	 48.4	 26.3	 24.0	 19.4	 58.7	 28.1	 23.4	 0.277	13.771	 5.447
  149.9	 43.3	 48.6	 26.1	 23.9	 19.3	 59.0	 28.1	 23.2	 0.278	13.648	 5.406
  150.7	 43.2	 48.9	 26.1	 23.7	 19.2	 59.2	 28.1	 23.1	 0.271	13.730	 5.386
  151.5	 43.2	 49.1	 26.2	 23.7	 19.1	 59.3	 28.2	 23.0	 0.267	13.812	 5.365
  152.3	 43.2	 49.2	 26.2	 23.6	 19.0	 59.6	 28.3	 22.9	 0.277	13.934	 5.386
  153.2	 43.2	 49.5	 26.2	 23.5	 18.9	 59.8	 28.5	 22.8	 0.275	14.057	 5.345
  154.0	 43.2	 49.7	 26.3	 23.4	 18.8	 60.0	 29.2	 22.7	 0.269	14.016	 5.324
  154.9	 43.2	 49.8	 26.3	 23.3	 18.7	 60.2	 29.7	 22.5	 0.271	14.159	 5.345
  155.7	 43.2	 50.0	 26.2	 23.2	 18.6	 60.4	 30.3	 22.5	 0.270	14.200	 5.304
  156.6	 43.2	 50.1	 26.2	 23.1	 18.6	 60.7	 31.9	 22.4	 0.273	14.180	 5.304
  157.4	 43.2	 50.2	 26.1	 23.1	 18.5	 60.8	 32.9	 22.3	 0.281	14.262	 5.283
  158.3	 43.2	 50.5	 26.2	 22.9	 18.3	 60.9	 33.9	 22.2	 0.276	14.282	 5.263
  159.1	 43.2	 50.6	 26.2	 22.9	 18.2	 61.1	 36.5	 22.1	 0.270	14.446	 5.222
  159.9	 43.2	 50.7	 26.2	 22.8	 18.1	 61.3	 38.0	 22.0	 0.275	14.364	 5.222
  160.7	 43.2	 50.8	 25.9	 22.7	 18.0	 61.4	 39.5	 21.9	 0.271	14.446	 5.263
  161.6	 43.2	 50.9	 26.0	 22.6	 18.0	 61.5	 42.5	 21.8	 0.275	14.446	 5.222
  162.4	 43.2	 51.0	 26.0	 22.6	 17.9	 61.8	 43.8	 21.8	 0.271	14.528	 5.222
  163.3	 43.2	 51.2	 26.2	 22.6	 17.8	 61.8	 45.0	 21.7	 0.270	14.691	 5.181
  164.1	 43.2	 51.3	 26.1	 22.5	 17.8	 61.9	 46.7	 21.6	 0.269	14.671	 5.140
  165.0	 43.2	 51.3	 26.1	 22.4	 17.7	 62.2	 47.4	 21.5	 0.271	14.753	 5.161
  165.8	 43.2	 51.5	 26.0	 22.4	 17.7	 62.3	 48.0	 21.4	 0.277	14.691	 5.161
  166.7	 43.2	 51.6	 25.8	 22.4	 17.6	 62.5	 48.9	 21.4	 0.278	14.773	 5.181
  167.5	 43.2	 51.7	 25.8	 22.3	 17.6	 62.6	 49.2	 21.2	 0.271	14.916	 5.161
  168.4	 43.2	 51.8	 25.7	 22.3	 17.6	 62.7	 49.8	 21.2	 0.275	14.957	 5.161
  169.2	 43.2	 51.9	 25.7	 22.3	 17.6	 62.9	 50.0	 21.1	 0.279	14.978	 5.161
  170.1	 43.2	 52.0	 25.7	 22.2	 17.6	 62.9	 50.2	 21.0	 0.274	15.080	 5.140
  170.9	 43.2	 52.1	 25.5	 22.1	 17.5	 63.0	 50.3	 21.0	 0.271	15.018	 5.140
  171.8	 43.1	 52.2	 24.8	 22.1	 17.5	 63.1	 50.6	 20.9	 0.270	15.162	 5.120
  172.6	 43.1	 52.2	 24.6	 22.1	 17.5	 63.2	 50.6	 20.8	 0.275	15.080	 5.140
  173.5	 43.2	 52.4	 24.8	 22.1	 17.5	 63.3	 50.8	 20.8	 0.277	15.182	 5.140
  174.2	 43.2	 52.4	 24.9	 22.0	 17.5	 63.3	 50.8	 20.8	 0.277	15.141	 5.120
  175.1	 43.1	 52.5	 25.1	 22.0	 17.5	 63.3	 50.8	 20.7	 0.275	15.141	 5.120
  175.9	 43.2	 52.6	 25.3	 21.9	 17.4	 63.4	 50.8	 20.6	 0.272	15.203	 5.140
  176.8	 43.2	 52.7	 25.2	 21.9	 17.4	 63.5	 50.9	 20.6	 0.274	15.325	 5.140
  177.6	 43.2	 52.7	 25.2	 21.8	 17.4	 63.6	 50.9	 20.5	 0.276	15.448	 5.140
  178.4	 43.2	 52.9	 24.8	 21.8	 17.4	 63.6	 50.9	 20.5	 0.274	15.284	 5.140
  179.2	 43.2	 52.9	 25.0	 21.7	 17.4	 63.7	 50.8	 20.4	 0.278	15.407	 5.140
  180.1	 43.2	 53.0	 25.3	 21.7	 17.4	 63.8	 50.8	 20.4	 0.275	15.387	 5.161
  180.9	 43.2	 53.1	 25.3	 21.7	 17.3	 63.8	 50.8	 20.3	 0.281	15.571	 5.161
  181.8	 43.2	 53.2	 24.9	 21.6	 17.3	 63.9	 50.7	 20.3	 0.275	15.468	 5.161
  182.6	 43.2	 53.2	 24.7	 21.6	 17.3	 63.9	 50.7	 20.2	 0.277	15.468	 5.161
  183.4	 43.2	 53.3	 24.8	 21.5	 17.2	 63.9	 50.6	 20.2	 0.275	15.734	 5.161
  184.2	 43.2	 53.4	 24.8	 21.4	 17.2	 63.9	 50.5	 20.1	 0.269	15.673	 5.161
  185.1	 43.2	 53.4	 24.7	 21.4	 17.1	 64.0	 50.5	 20.0	 0.266	15.796	 5.161
  185.9	 43.3	 53.5	 25.1	 21.4	 17.0	 64.0	 50.4	 19.9	 0.276	15.693	 5.140
  186.8	 43.3	 53.6	 24.9	 21.3	 17.0	 64.1	 50.3	 19.9	 0.271	15.816	 5.161
  187.6	 43.3	 53.7	 25.2	 21.3	 17.0	 64.2	 50.3	 19.8	 0.274	15.734	 5.140
  188.5	 43.3	 53.7	 25.3	 21.2	 16.9	 64.2	 50.2	 19.7	 0.272	15.857	 5.161
  189.3	 43.3	 53.8	 25.1	 21.2	 16.9	 64.2	 50.1	 19.7	 0.283	15.775	 5.140
  190.1	 43.3	 53.8	 24.5	 21.2	 16.8	 64.3	 50.1	 19.6	 0.278	15.877	 5.140
  190.9	 43.3	 53.9	 24.8	 21.1	 16.8	 64.4	 50.0	 19.5	 0.277	15.796	 5.120
  191.8	 43.3	 54.0	 24.9	 21.1	 16.7	 64.4	 49.9	 19.4	 0.271	15.898	 5.120
  192.6	 43.4	 54.0	 25.1	 21.1	 16.7	 64.5	 49.9	 19.4	 0.274	15.980	 5.120
  193.5	 43.4	 54.1	 25.2	 21.0	 16.6	 64.5	 49.8	 19.3	 0.282	16.041	 5.120
