# Run number 03 on Fri May 31 10:49:17 2019
# time	TA	TB	TC	TD	T1	T2	T3	T4	DP	P2	P1
   30.8	 41.2	 39.6	 27.0	 22.7	 30.6	 48.0	 36.1	 25.8	 0.209	 7.563	 7.581
   31.6	 41.2	 39.7	 27.0	 22.7	 30.6	 47.9	 36.1	 26.0	 0.209	 7.563	 7.581
   32.4	 41.2	 39.9	 27.2	 22.7	 30.5	 47.8	 36.1	 26.0	 0.215	 7.522	 7.581
   33.1	 41.1	 40.0	 27.4	 22.7	 30.5	 47.7	 36.1	 26.1	 0.211	 7.563	 7.581
   33.9	 41.1	 40.0	 27.5	 22.7	 30.5	 47.7	 36.1	 26.2	 0.211	 7.665	 7.581
   34.6	 41.0	 40.0	 27.6	 22.8	 30.5	 47.6	 36.0	 26.2	 0.209	 7.563	 7.581
   35.4	 41.0	 40.1	 27.7	 22.8	 30.5	 47.5	 36.0	 26.3	 0.209	 7.563	 7.581
   36.1	 41.0	 40.1	 27.8	 22.7	 30.5	 47.5	 36.0	 26.4	 0.210	 7.563	 7.581
   36.9	 40.9	 40.2	 27.9	 22.7	 30.4	 47.4	 36.0	 26.4	 0.211	 7.563	 7.602
   37.7	 40.9	 40.2	 27.9	 22.7	 30.4	 47.3	 36.0	 26.5	 0.208	 7.563	 7.602
   38.4	 40.9	 40.2	 28.0	 22.8	 30.4	 47.3	 36.0	 26.5	 0.209	 7.563	 7.602
   39.2	 40.9	 40.2	 28.1	 22.8	 30.4	 47.2	 36.0	 26.6	 0.212	 7.583	 7.581
   39.9	 41.0	 40.3	 28.1	 22.8	 30.4	 47.2	 36.0	 26.7	 0.211	 7.583	 7.602
   40.7	 40.9	 40.3	 27.8	 22.8	 30.4	 47.1	 35.9	 26.7	 0.209	 7.583	 7.602
   41.4	 40.9	 40.3	 27.7	 22.7	 30.4	 47.0	 35.9	 26.7	 0.212	 7.583	 7.602
   42.2	 40.9	 40.3	 27.8	 22.7	 30.4	 47.0	 35.9	 26.8	 0.208	 7.583	 7.602
   42.9	 40.9	 40.3	 27.8	 22.7	 30.4	 46.9	 35.9	 26.9	 0.210	 7.583	 7.602
   43.7	 40.8	 40.2	 27.8	 22.7	 30.4	 46.9	 35.9	 26.9	 0.218	 7.583	 7.602
   44.5	 40.9	 40.2	 27.9	 22.7	 30.4	 46.8	 35.8	 26.9	 0.214	 7.583	 7.622
   45.2	 40.8	 40.2	 27.9	 22.8	 30.4	 46.8	 35.8	 27.0	 0.208	 7.583	 7.622
   46.0	 40.8	 40.2	 28.0	 22.7	 30.4	 46.7	 35.8	 27.0	 0.212	 7.583	 7.622
   46.7	 40.8	 40.2	 28.1	 22.7	 30.4	 46.7	 35.8	 27.1	 0.207	 7.583	 7.622
   47.5	 40.8	 40.2	 28.2	 22.7	 30.4	 46.6	 35.8	 27.1	 0.211	 7.583	 7.602
   48.2	 40.8	 40.2	 28.4	 22.7	 30.4	 46.6	 35.7	 27.2	 0.214	 7.583	 7.622
   49.0	 40.8	 40.2	 28.4	 22.7	 30.4	 46.5	 35.7	 27.2	 0.208	 7.604	 7.622
   49.7	 40.7	 40.2	 28.2	 22.7	 30.4	 46.5	 35.7	 27.2	 0.209	 7.686	 7.622
   50.5	 40.7	 40.2	 28.0	 22.7	 30.4	 46.4	 35.7	 27.2	 0.212	 7.604	 7.622
   51.3	 40.7	 40.2	 27.8	 22.7	 30.4	 46.4	 35.7	 27.3	 0.207	 7.604	 7.622
   52.0	 40.7	 40.2	 26.7	 22.7	 30.4	 46.3	 35.6	 27.3	 0.211	 7.604	 7.765
   52.8	 40.7	 40.2	 26.8	 22.7	 30.4	 46.3	 35.6	 27.4	 0.212	 7.583	 7.622
   53.6	 40.7	 40.2	 26.4	 22.7	 30.4	 46.3	 35.6	 27.4	 0.211	 7.604	 7.622
   54.3	 40.7	 40.2	 26.7	 22.7	 30.4	 46.2	 35.6	 27.5	 0.214	 7.604	 7.643
   55.1	 40.6	 40.2	 27.2	 22.7	 30.4	 46.2	 35.6	 27.5	 0.214	 7.604	 7.643
   55.9	 40.6	 40.2	 26.6	 22.7	 30.4	 46.1	 35.5	 27.5	 0.214	 7.583	 7.643
   56.6	 40.6	 40.2	 26.4	 22.7	 30.4	 46.1	 35.5	 27.5	 0.208	 7.604	 7.622
   57.4	 40.6	 40.2	 26.7	 22.7	 30.4	 46.0	 35.5	 27.6	 0.209	 7.604	 7.643
   58.1	 40.5	 40.2	 26.4	 22.7	 30.4	 46.0	 35.5	 27.6	 0.211	 7.604	 7.643
   58.9	 40.5	 40.2	 26.8	 22.7	 30.4	 45.9	 35.5	 27.6	 0.210	 7.583	 7.643
   59.7	 40.5	 40.2	 27.3	 22.7	 30.4	 45.9	 35.5	 27.6	 0.216	 7.604	 7.643
   60.4	 40.5	 40.2	 27.6	 22.7	 30.4	 45.9	 35.4	 27.7	 0.218	 7.604	 7.622
   61.2	 40.5	 40.2	 27.8	 22.7	 30.4	 45.8	 35.4	 27.7	 0.212	 7.604	 7.643
   61.9	 40.5	 40.1	 28.0	 22.7	 30.4	 45.8	 35.4	 27.7	 0.216	 7.624	 7.622
   62.7	 40.4	 40.1	 28.3	 22.7	 30.4	 45.7	 35.4	 27.7	 0.217	 7.604	 7.622
   63.5	 40.4	 40.1	 28.4	 22.7	 30.4	 45.7	 35.4	 27.8	 0.210	 7.604	 7.643
   64.2	 40.4	 40.1	 28.5	 22.8	 30.4	 45.7	 35.4	 27.8	 0.211	 7.665	 7.643
   65.0	 40.4	 40.1	 28.4	 22.9	 30.4	 45.6	 35.3	 27.8	 0.208	 7.624	 7.643
   65.7	 40.3	 40.1	 28.6	 23.0	 30.4	 45.6	 35.3	 27.8	 0.210	 7.624	 7.704
   66.5	 40.3	 40.1	 28.6	 23.1	 30.4	 45.5	 35.3	 27.8	 0.213	 7.604	 7.643
   67.3	 40.3	 40.1	 28.6	 23.0	 30.4	 45.5	 35.3	 27.8	 0.211	 7.624	 7.643
   68.0	 40.3	 40.1	 28.7	 23.1	 30.4	 45.4	 35.2	 27.9	 0.213	 7.624	 7.643
   68.8	 40.3	 40.1	 28.8	 23.0	 30.4	 45.4	 35.2	 27.9	 0.209	 7.624	 7.643
   69.5	 40.2	 40.1	 28.8	 23.0	 30.4	 45.4	 35.2	 27.9	 0.209	 7.624	 7.643
   70.3	 40.2	 40.1	 28.8	 23.1	 30.4	 45.3	 35.2	 27.9	 0.209	 7.645	 7.643
   71.1	 40.2	 40.1	 28.9	 23.1	 30.4	 45.3	 35.2	 27.9	 0.216	 7.645	 7.643
   71.8	 40.2	 40.1	 29.0	 23.1	 30.4	 45.3	 35.2	 28.0	 0.205	 7.624	 7.643
   72.6	 40.2	 40.0	 29.0	 23.2	 30.4	 45.2	 35.1	 27.9	 0.207	 7.624	 7.643
   73.3	 40.2	 40.0	 29.1	 23.3	 30.4	 45.2	 35.1	 28.0	 0.210	 7.624	 7.643
   74.1	 40.1	 40.0	 29.1	 23.3	 30.4	 45.1	 35.1	 28.0	 0.209	 7.624	 7.643
   74.9	 40.1	 40.0	 29.1	 23.3	 30.4	 45.1	 35.0	 28.0	 0.209	 7.624	 7.643
   75.6	 40.1	 40.0	 29.1	 23.2	 30.4	 45.1	 35.0	 28.0	 0.213	 7.624	 7.643
   76.4	 40.1	 40.0	 29.1	 23.1	 30.4	 45.0	 35.0	 28.0	 0.210	 7.624	 7.643
   77.1	 40.1	 39.9	 29.2	 23.1	 30.4	 45.0	 35.0	 28.0	 0.208	 7.624	 7.643
   77.9	 40.1	 39.9	 29.2	 23.0	 30.4	 44.9	 35.0	 28.0	 0.213	 7.624	 7.663
   78.7	 40.1	 39.9	 29.2	 23.0	 30.4	 44.9	 35.0	 28.1	 0.215	 7.624	 7.663
   79.4	 40.0	 39.9	 29.2	 23.0	 30.4	 44.9	 35.0	 28.1	 0.204	 7.624	 7.643
   80.2	 40.0	 39.9	 29.2	 22.9	 30.4	 44.9	 35.1	 28.1	 0.208	 7.624	 7.663
   81.0	 40.0	 39.9	 29.2	 23.1	 30.4	 44.8	 35.1	 28.1	 0.212	 7.624	 7.643
   81.7	 40.0	 39.9	 29.2	 23.1	 30.4	 44.8	 35.1	 28.1	 0.204	 7.624	 7.663
   82.5	 40.0	 39.9	 29.2	 23.2	 30.4	 44.7	 35.2	 28.1	 0.215	 7.727	 7.663
   83.2	 40.0	 39.8	 29.2	 23.1	 30.4	 44.7	 35.1	 28.2	 0.216	 7.624	 7.663
   84.0	 40.0	 39.9	 29.2	 23.1	 30.4	 44.7	 35.1	 28.2	 0.214	 7.624	 7.663
   84.8	 39.9	 39.8	 29.2	 23.0	 30.4	 44.6	 35.1	 28.2	 0.214	 7.624	 7.663
   85.5	 39.9	 39.8	 29.2	 22.9	 30.4	 44.6	 35.1	 28.2	 0.212	 7.624	 7.786
   86.3	 39.9	 39.8	 29.2	 22.8	 30.4	 44.6	 35.1	 28.2	 0.209	 7.624	 7.663
   87.0	 39.9	 39.8	 28.9	 22.7	 30.4	 44.6	 35.1	 28.2	 0.218	 7.624	 7.663
   87.8	 39.8	 39.7	 27.0	 22.7	 30.4	 44.5	 35.1	 28.2	 0.210	 7.624	 7.643
   88.6	 39.8	 39.7	 26.3	 23.5	 30.4	 44.5	 35.0	 28.2	 0.212	 7.604	 7.622
   89.3	 39.8	 39.7	 25.8	 24.3	 30.4	 44.4	 35.0	 28.2	 0.207	 7.563	 7.602
   90.1	 39.8	 39.7	 25.3	 24.7	 30.4	 44.4	 34.9	 28.2	 0.211	 7.522	 7.561
   90.8	 39.8	 39.7	 25.0	 24.6	 30.4	 44.4	 34.9	 28.2	 0.216	 7.502	 7.520
   91.6	 39.8	 39.7	 24.8	 24.9	 30.3	 44.3	 34.8	 28.2	 0.214	 7.461	 7.479
   92.4	 39.8	 39.7	 24.6	 25.0	 30.3	 44.3	 34.8	 28.1	 0.213	 7.420	 7.438
   93.1	 39.7	 39.7	 24.5	 25.2	 30.3	 44.3	 34.7	 28.1	 0.208	 7.379	 7.397
   93.9	 39.7	 39.7	 24.4	 25.2	 30.3	 44.3	 34.7	 28.1	 0.206	 7.338	 7.377
   94.6	 39.7	 39.6	 24.4	 25.1	 30.2	 44.3	 34.7	 28.0	 0.211	 7.297	 7.357
   95.4	 39.7	 39.6	 24.2	 25.2	 30.2	 44.2	 34.6	 28.0	 0.204	 7.277	 7.316
   96.2	 39.7	 39.6	 24.3	 25.1	 30.2	 44.2	 34.6	 28.0	 0.215	 7.256	 7.295
   96.9	 39.7	 39.6	 24.3	 25.0	 30.2	 44.2	 34.5	 28.0	 0.207	 7.236	 7.275
   97.7	 39.6	 39.6	 24.2	 25.0	 30.2	 44.1	 34.5	 28.0	 0.211	 7.215	 7.254
   98.4	 39.7	 39.5	 24.3	 25.1	 30.1	 44.1	 34.5	 28.0	 0.208	 7.195	 7.214
   99.2	 39.7	 39.5	 24.4	 25.1	 30.1	 44.1	 34.4	 27.9	 0.213	 7.154	 7.193
  100.0	 39.6	 39.5	 24.2	 25.1	 30.1	 44.0	 34.3	 27.9	 0.209	 7.133	 7.173
  100.7	 39.7	 39.5	 24.3	 25.2	 30.1	 44.0	 34.3	 27.9	 0.209	 7.113	 7.132
  101.5	 39.6	 39.5	 24.4	 25.1	 30.0	 44.0	 34.3	 27.9	 0.215	 7.093	 7.132
  102.3	 39.7	 39.5	 24.7	 25.0	 30.0	 43.9	 34.2	 27.9	 0.205	 7.072	 7.111
  103.0	 39.6	 39.5	 24.9	 25.0	 30.0	 43.9	 34.2	 27.8	 0.213	 7.072	 7.091
  103.8	 39.6	 39.4	 25.0	 24.9	 29.9	 43.9	 34.1	 27.8	 0.207	 7.052	 7.071
  104.6	 39.6	 39.4	 24.9	 24.9	 29.9	 43.9	 34.1	 27.7	 0.208	 7.031	 7.071
  105.3	 39.6	 39.4	 24.8	 24.9	 29.9	 43.8	 34.0	 27.7	 0.211	 7.072	 7.050
  106.1	 39.6	 39.5	 24.7	 25.0	 29.9	 43.8	 34.0	 27.7	 0.210	 6.990	 7.030
  106.8	 39.6	 39.5	 24.8	 25.1	 29.8	 43.8	 33.9	 27.7	 0.209	 6.970	 7.009
  107.6	 39.6	 39.5	 24.7	 25.1	 29.8	 43.7	 33.8	 27.6	 0.212	 6.970	 6.989
  108.4	 39.6	 39.5	 24.7	 25.0	 29.8	 43.7	 33.8	 27.6	 0.205	 6.970	 6.989
  109.2	 39.6	 39.5	 24.5	 24.9	 29.7	 43.6	 33.8	 27.6	 0.208	 6.929	 6.968
  109.9	 39.6	 39.5	 24.6	 24.8	 29.7	 43.6	 33.7	 27.6	 0.210	 6.908	 6.948
  110.7	 39.6	 39.5	 24.5	 25.0	 29.7	 43.6	 33.7	 27.5	 0.210	 6.908	 6.948
  111.5	 39.6	 39.5	 24.4	 24.9	 29.6	 43.6	 33.6	 27.4	 0.214	 6.888	 6.928
  112.2	 39.6	 39.5	 24.3	 25.0	 29.6	 43.6	 33.6	 27.4	 0.215	 6.888	 6.907
  113.0	 39.6	 39.5	 24.4	 25.0	 29.6	 43.5	 33.6	 27.4	 0.209	 6.868	 6.907
  113.8	 39.6	 39.5	 24.4	 25.0	 29.6	 43.5	 33.5	 27.4	 0.208	 6.847	 6.887
  114.5	 39.6	 39.4	 24.2	 24.8	 29.6	 43.5	 33.5	 27.4	 0.205	 6.847	 6.887
  115.3	 39.6	 39.4	 24.2	 24.7	 29.6	 43.5	 33.5	 27.3	 0.211	 6.827	 6.866
  116.1	 39.6	 39.4	 24.5	 24.7	 29.6	 43.4	 33.4	 27.3	 0.210	 6.827	 6.846
  116.8	 39.6	 39.5	 24.5	 24.7	 29.5	 43.4	 33.3	 27.3	 0.206	 6.806	 6.846
  117.6	 39.6	 39.4	 24.4	 24.8	 29.5	 43.3	 33.3	 27.3	 0.207	 6.806	 6.825
  118.3	 39.6	 39.4	 24.4	 24.8	 29.4	 43.3	 33.2	 27.3	 0.211	 6.786	 6.825
  119.1	 39.6	 39.5	 24.3	 24.9	 29.4	 43.3	 33.2	 27.3	 0.210	 6.786	 6.805
  119.9	 39.6	 39.5	 24.3	 24.8	 29.4	 43.2	 33.2	 27.2	 0.207	 6.786	 6.805
  120.6	 39.6	 39.4	 24.4	 24.8	 29.4	 43.2	 33.1	 27.2	 0.214	 6.786	 6.785
  121.4	 39.6	 39.4	 24.5	 24.7	 29.3	 43.1	 33.0	 27.2	 0.211	 6.745	 6.907
  122.2	 39.6	 39.4	 24.6	 24.7	 29.3	 43.1	 33.0	 27.2	 0.209	 6.745	 6.785
  122.9	 39.6	 39.4	 24.6	 24.7	 29.3	 43.1	 33.0	 27.2	 0.213	 6.745	 6.764
  123.7	 39.6	 39.4	 24.8	 24.7	 29.3	 43.1	 33.0	 27.2	 0.219	 6.724	 6.764
  124.5	 39.6	 39.4	 24.8	 24.7	 29.3	 43.1	 32.9	 27.2	 0.207	 6.724	 6.744
  125.2	 39.6	 39.4	 24.8	 24.6	 29.2	 43.0	 32.9	 27.2	 0.208	 6.683	 6.744
  126.0	 39.6	 39.4	 24.8	 24.7	 29.3	 43.0	 32.9	 27.1	 0.215	 6.704	 6.723
  126.7	 39.6	 39.4	 24.9	 24.5	 29.2	 42.9	 32.8	 27.1	 0.206	 6.704	 6.723
  127.5	 39.6	 39.4	 25.0	 24.6	 29.2	 42.9	 32.8	 27.1	 0.212	 6.683	 6.723
  128.3	 39.6	 39.4	 25.0	 24.6	 29.2	 42.9	 32.7	 27.1	 0.209	 6.683	 6.723
  129.0	 39.6	 39.4	 24.9	 24.5	 29.2	 42.8	 32.6	 27.0	 0.209	 7.849	 6.294
  129.8	 39.5	 39.4	 24.9	 24.5	 29.7	 44.8	 32.5	 26.9	 0.204	 9.240	 6.131
  130.6	 39.5	 39.4	 24.7	 24.5	 29.8	 49.2	 32.3	 26.7	 0.211	10.201	 6.049
  131.3	 39.5	 39.4	 24.5	 24.5	 29.5	 50.8	 32.4	 26.5	 0.205	10.692	 5.927
  132.1	 39.5	 39.5	 24.4	 24.4	 23.0	 52.2	 32.5	 26.3	 0.210	11.060	 5.845
  132.9	 39.6	 39.5	 24.3	 24.4	 22.1	 53.3	 32.6	 25.8	 0.211	11.367	 5.763
  133.6	 39.5	 39.8	 24.2	 24.3	 21.6	 54.3	 32.7	 25.6	 0.202	11.613	 5.743
  134.4	 39.5	 40.2	 24.2	 24.2	 21.1	 55.9	 32.8	 25.4	 0.210	11.797	 5.600
  135.2	 39.5	 40.6	 24.2	 24.2	 20.7	 56.5	 33.1	 25.1	 0.204	11.981	 5.518
  135.9	 39.5	 41.0	 24.3	 24.0	 20.1	 57.0	 33.2	 24.9	 0.209	12.185	 5.498
  136.7	 39.5	 41.9	 24.4	 24.0	 19.9	 57.5	 33.2	 24.6	 0.210	12.308	 5.498
  137.4	 39.5	 42.3	 24.5	 23.9	 19.8	 58.4	 33.1	 24.4	 0.206	12.492	 5.477
  138.2	 39.5	 42.7	 24.6	 23.8	 19.7	 58.7	 32.6	 24.3	 0.207	12.574	 5.457
  139.0	 39.5	 43.2	 24.6	 23.8	 19.6	 59.1	 32.2	 24.1	 0.211	12.779	 5.477
  139.7	 39.5	 43.7	 24.7	 23.6	 19.3	 59.3	 31.8	 24.0	 0.209	12.819	 5.457
  140.5	 39.5	 44.5	 24.8	 23.6	 19.2	 59.6	 31.3	 23.8	 0.212	13.004	 5.416
  141.3	 39.5	 44.9	 24.8	 23.6	 19.1	 60.2	 30.9	 23.6	 0.206	13.024	 5.416
  142.0	 39.5	 45.3	 24.8	 23.5	 18.9	 60.4	 30.0	 23.5	 0.208	13.147	 5.375
  142.8	 39.5	 45.6	 24.9	 23.4	 18.6	 60.7	 29.7	 23.3	 0.207	13.188	 5.334
  143.6	 39.5	 46.2	 24.9	 23.4	 18.5	 60.9	 29.3	 23.1	 0.208	13.290	 5.314
  144.3	 39.5	 46.4	 24.9	 23.3	 18.4	 61.3	 29.0	 22.9	 0.205	13.413	 5.293
  145.1	 39.5	 46.7	 24.9	 23.3	 18.2	 61.5	 28.7	 22.8	 0.212	13.372	 5.293
  145.9	 39.5	 46.8	 24.8	 23.2	 18.1	 61.8	 28.3	 22.6	 0.209	13.556	 5.273
  146.6	 39.5	 47.0	 24.9	 23.1	 17.9	 61.9	 28.1	 22.5	 0.209	13.535	 5.273
  147.4	 39.5	 47.4	 24.8	 23.1	 17.8	 62.1	 28.0	 22.3	 0.207	13.576	 5.253
  148.2	 39.5	 47.6	 24.8	 23.1	 17.8	 62.5	 27.9	 22.1	 0.209	13.719	 5.232
  149.0	 39.5	 47.7	 24.7	 23.0	 17.7	 62.6	 27.7	 22.0	 0.212	13.740	 5.212
  149.8	 39.5	 47.9	 24.8	 22.9	 17.5	 62.8	 27.6	 21.9	 0.207	13.760	 5.212
  150.5	 39.5	 48.2	 24.7	 22.8	 17.4	 63.0	 27.6	 21.7	 0.211	13.883	 5.212
  151.3	 39.5	 48.3	 24.8	 22.9	 17.3	 63.2	 27.6	 21.5	 0.208	13.944	 5.171
  152.1	 39.5	 48.5	 24.8	 22.9	 17.2	 63.4	 27.5	 21.4	 0.204	13.904	 5.130
  152.8	 39.5	 48.6	 24.8	 22.8	 16.9	 63.5	 27.5	 21.3	 0.207	13.965	 5.110
  153.6	 39.5	 48.7	 24.8	 22.7	 16.8	 63.7	 27.6	 21.2	 0.209	14.108	 5.089
  154.4	 39.5	 48.9	 24.8	 22.6	 16.7	 63.8	 27.6	 21.0	 0.208	14.006	 5.069
  155.1	 39.5	 49.0	 24.9	 22.6	 16.6	 64.1	 27.7	 20.9	 0.210	14.067	 5.048
  155.9	 39.4	 49.1	 25.0	 22.6	 16.5	 64.2	 28.0	 20.8	 0.208	14.210	 5.048
  156.7	 39.4	 49.2	 24.9	 22.7	 16.3	 64.3	 28.2	 20.7	 0.202	14.088	 5.028
  157.4	 39.4	 49.3	 24.9	 22.6	 16.3	 64.5	 28.5	 20.6	 0.208	14.149	 5.007
  158.2	 39.4	 49.4	 25.0	 22.6	 16.2	 64.7	 28.8	 20.5	 0.214	14.292	 4.987
  159.0	 39.4	 49.5	 25.0	 22.5	 16.1	 64.8	 29.1	 20.4	 0.207	14.231	 4.946
  159.7	 39.4	 49.6	 24.8	 22.6	 16.0	 64.9	 29.8	 20.3	 0.208	14.353	 4.926
  160.5	 39.4	 49.7	 24.7	 22.5	 15.9	 65.0	 30.3	 20.2	 0.214	14.333	 4.946
  161.3	 39.5	 49.8	 24.7	 22.5	 15.9	 65.1	 30.7	 20.1	 0.213	14.292	 4.926
  162.1	 39.5	 49.9	 24.6	 22.4	 15.8	 65.3	 31.2	 20.0	 0.209	14.435	 4.946
  162.9	 39.5	 49.9	 24.7	 22.4	 15.8	 65.4	 32.2	 20.0	 0.210	14.353	 4.946
  163.7	 39.5	 50.1	 24.8	 22.5	 15.8	 65.4	 32.7	 19.9	 0.209	14.456	 4.926
  164.6	 39.5	 50.1	 24.9	 22.4	 15.8	 65.6	 33.2	 19.8	 0.206	14.374	 4.905
  165.4	 39.5	 50.2	 24.9	 22.3	 15.7	 65.7	 34.2	 19.7	 0.210	14.558	 4.864
  166.2	 39.5	 50.3	 24.8	 22.2	 15.6	 65.7	 34.7	 19.6	 0.210	14.456	 4.824
  167.0	 39.4	 50.3	 24.9	 22.2	 15.6	 65.9	 35.2	 19.5	 0.208	14.538	 4.844
  167.9	 39.4	 50.4	 24.9	 22.3	 15.5	 65.9	 36.1	 19.5	 0.210	14.476	 4.844
  168.7	 39.4	 50.4	 24.8	 22.3	 15.5	 66.0	 36.5	 19.5	 0.211	14.517	 4.885
  169.6	 39.4	 50.5	 24.7	 22.3	 15.5	 66.1	 37.0	 19.4	 0.207	14.497	 4.844
  170.3	 39.4	 50.5	 24.8	 22.3	 15.5	 66.2	 37.8	 19.3	 0.215	14.660	 4.824
  171.2	 39.4	 50.6	 24.8	 22.2	 15.5	 66.2	 38.1	 19.3	 0.210	14.538	 4.803
  172.0	 39.4	 50.7	 24.8	 22.2	 15.4	 66.3	 38.5	 19.2	 0.215	14.763	 4.803
  172.8	 39.5	 50.7	 24.8	 22.2	 15.5	 66.4	 39.2	 19.2	 0.212	14.660	 4.824
  173.6	 39.4	 50.7	 24.7	 22.2	 15.5	 66.5	 39.5	 19.2	 0.211	14.722	 4.824
  174.5	 39.4	 50.8	 24.7	 22.2	 15.5	 66.5	 39.8	 19.1	 0.213	14.763	 4.844
  175.3	 39.4	 50.8	 24.8	 22.0	 15.5	 66.6	 40.1	 19.1	 0.208	14.844	 4.864
  176.2	 39.4	 50.8	 24.7	 22.3	 15.5	 66.6	 40.6	 19.0	 0.210	14.763	 4.864
  176.9	 39.4	 50.9	 24.8	 22.2	 15.5	 66.7	 40.8	 19.0	 0.212	14.844	 4.844
  177.8	 39.4	 50.9	 24.7	 22.0	 15.4	 66.7	 41.0	 18.9	 0.212	14.783	 4.824
