# Run number 02 on Fri May 31 10:24:11 2019
# time	TA	TB	TC	TD	T1	T2	T3	T4	DP	P2	P1
   31.8	 43.4	 55.2	 25.2	 21.4	 19.0	 76.0	 52.0	 16.4	 0.257	16.317	 4.742
   32.6	 43.4	 55.2	 25.1	 21.4	 19.1	 76.0	 52.0	 16.4	 0.259	16.460	 4.742
   33.5	 43.4	 55.2	 25.1	 21.5	 19.1	 76.0	 52.0	 16.4	 0.253	16.337	 4.742
   34.3	 43.4	 55.2	 25.2	 21.6	 19.2	 76.1	 52.1	 16.5	 0.252	16.337	 4.742
   35.2	 43.4	 55.1	 25.2	 21.5	 19.2	 76.1	 52.1	 16.5	 0.253	16.297	 4.742
   36.0	 43.4	 55.1	 25.3	 21.6	 19.3	 76.1	 52.1	 16.5	 0.248	16.276	 4.783
   36.9	 43.4	 55.1	 25.2	 21.7	 19.3	 76.1	 52.1	 16.5	 0.257	16.440	 4.783
   37.7	 43.4	 55.1	 25.3	 21.7	 19.3	 76.1	 52.1	 16.5	 0.249	16.501	 4.783
   38.5	 43.4	 55.1	 25.3	 21.3	 19.3	 76.1	 52.1	 16.5	 0.254	16.317	 4.783
   39.4	 43.3	 55.1	 25.3	 21.4	 19.3	 76.1	 52.2	 16.5	 0.253	16.337	 4.783
   40.2	 43.3	 55.1	 25.2	 21.5	 19.4	 76.1	 52.2	 16.5	 0.252	16.460	 4.783
   41.1	 43.3	 55.1	 25.0	 21.7	 19.4	 76.1	 52.2	 16.5	 0.258	16.481	 4.803
   41.9	 43.3	 55.1	 25.0	 21.5	 19.4	 76.1	 52.3	 16.6	 0.255	16.378	 4.803
   42.7	 43.3	 55.1	 24.8	 21.6	 19.5	 76.1	 52.3	 16.6	 0.255	16.297	 4.803
   43.6	 43.3	 55.1	 24.8	 21.5	 19.5	 76.1	 52.3	 16.6	 0.259	16.481	 4.803
   44.4	 43.3	 55.1	 24.9	 21.4	 19.5	 76.1	 52.3	 16.6	 0.258	16.460	 4.783
   45.3	 43.3	 55.1	 25.0	 21.5	 19.5	 76.1	 52.3	 16.6	 0.255	16.337	 4.803
   46.1	 43.3	 55.1	 25.1	 21.5	 19.6	 76.1	 52.3	 16.7	 0.256	16.297	 4.803
   47.0	 43.3	 55.1	 25.1	 21.6	 19.6	 76.1	 52.3	 16.7	 0.251	16.460	 4.803
   47.8	 43.4	 55.1	 25.2	 21.6	 19.6	 76.2	 52.3	 16.7	 0.258	16.501	 4.803
   48.7	 43.3	 55.1	 25.2	 21.6	 19.7	 76.2	 52.3	 16.7	 0.254	16.317	 4.824
   49.5	 43.3	 55.1	 25.2	 21.6	 19.7	 76.2	 52.3	 16.8	 0.257	16.235	 4.864
   50.4	 43.3	 55.1	 25.2	 21.7	 19.7	 76.2	 52.3	 16.8	 0.262	16.460	 4.803
   51.2	 43.3	 55.1	 25.2	 21.6	 19.7	 76.2	 52.3	 16.8	 0.247	16.358	 4.824
   52.0	 43.3	 55.1	 25.1	 21.7	 19.7	 76.2	 52.3	 16.8	 0.258	16.317	 4.824
   52.9	 43.3	 55.1	 25.0	 21.7	 19.7	 76.2	 52.3	 16.8	 0.250	16.460	 4.803
   53.7	 43.3	 55.1	 25.0	 21.7	 19.7	 76.1	 52.3	 16.8	 0.257	16.317	 4.844
   54.6	 43.3	 55.1	 25.0	 21.7	 19.8	 76.2	 52.3	 16.9	 0.254	16.460	 4.844
   55.4	 43.3	 55.1	 24.9	 21.6	 19.8	 76.2	 52.4	 16.9	 0.256	16.419	 4.844
   56.2	 43.3	 55.2	 25.0	 21.5	 19.8	 76.2	 52.4	 16.9	 0.255	16.317	 4.844
   57.1	 43.3	 55.1	 24.9	 21.6	 19.8	 76.1	 52.4	 16.9	 0.260	16.358	 4.864
   57.9	 43.3	 55.1	 24.9	 21.6	 19.8	 76.2	 52.4	 16.9	 0.256	16.481	 4.844
   58.8	 43.3	 55.1	 24.9	 21.5	 19.8	 76.2	 52.4	 17.0	 0.258	16.276	 4.864
   59.6	 43.3	 55.1	 24.8	 21.5	 19.8	 76.2	 52.4	 17.0	 0.259	16.460	 4.864
   60.5	 43.3	 55.2	 24.8	 21.7	 19.9	 76.2	 52.4	 17.0	 0.251	16.337	 4.864
   61.3	 43.3	 55.1	 24.9	 21.6	 19.9	 76.2	 52.4	 17.1	 0.259	16.542	 4.864
   62.2	 43.3	 55.2	 24.9	 21.7	 19.9	 76.2	 52.4	 17.1	 0.258	16.378	 4.864
   63.0	 43.3	 55.1	 24.8	 21.6	 19.9	 76.2	 52.4	 17.1	 0.259	16.317	 4.864
   63.9	 43.3	 55.1	 24.8	 21.7	 19.9	 76.2	 52.4	 17.1	 0.260	16.481	 4.905
   64.7	 43.3	 55.1	 25.0	 21.7	 19.9	 76.2	 52.4	 17.1	 0.255	16.440	 4.864
   65.6	 43.3	 55.1	 25.1	 21.8	 19.9	 76.2	 52.4	 17.1	 0.254	16.378	 4.885
   66.4	 43.3	 55.1	 25.0	 21.7	 19.9	 76.2	 52.4	 17.1	 0.255	16.481	 4.885
   67.3	 43.3	 55.2	 24.9	 21.7	 19.9	 76.2	 52.4	 17.1	 0.259	16.358	 4.864
   68.1	 43.3	 55.2	 25.1	 21.8	 19.9	 76.2	 52.4	 17.1	 0.259	16.337	 4.885
   69.0	 43.3	 55.1	 25.0	 21.6	 19.9	 76.2	 52.3	 17.2	 0.254	16.562	 4.864
   69.8	 43.3	 55.2	 24.9	 21.6	 19.9	 76.2	 52.4	 17.2	 0.256	16.358	 4.885
   70.6	 43.3	 55.2	 24.7	 21.7	 19.9	 76.2	 52.4	 17.2	 0.253	16.317	 4.926
   71.5	 43.3	 55.2	 24.7	 21.8	 19.9	 76.3	 52.4	 17.2	 0.258	16.481	 4.885
   72.3	 43.3	 55.2	 24.6	 21.7	 19.9	 76.3	 52.4	 17.3	 0.256	16.337	 4.885
   73.2	 43.2	 55.2	 24.7	 21.8	 19.9	 76.3	 52.4	 17.2	 0.256	16.358	 4.885
   74.0	 43.2	 55.2	 24.7	 21.9	 19.9	 76.2	 52.4	 17.3	 0.258	16.440	 4.885
   74.8	 43.2	 55.2	 24.4	 21.8	 19.9	 76.2	 52.4	 17.3	 0.252	16.378	 4.905
   75.7	 43.3	 55.2	 24.5	 21.7	 19.9	 76.3	 52.4	 17.3	 0.256	16.542	 4.905
   76.5	 43.2	 55.2	 24.5	 21.7	 19.8	 76.2	 52.4	 17.3	 0.257	16.378	 4.885
   77.4	 43.2	 55.2	 24.7	 21.7	 19.8	 76.2	 52.4	 17.3	 0.247	16.481	 4.905
   78.2	 43.2	 55.2	 24.8	 21.5	 19.8	 76.3	 52.4	 17.3	 0.253	16.378	 4.905
   79.1	 43.2	 55.2	 24.8	 21.7	 19.8	 76.3	 52.4	 17.4	 0.265	16.481	 4.905
   79.9	 43.2	 55.2	 24.9	 21.8	 19.8	 76.3	 52.5	 17.4	 0.255	16.399	 4.905
   80.8	 43.2	 55.2	 24.9	 21.8	 19.8	 76.3	 52.5	 17.4	 0.260	16.317	 4.905
   81.6	 43.2	 55.2	 24.9	 21.8	 19.8	 76.3	 52.5	 17.5	 0.257	16.419	 4.905
   82.5	 43.2	 55.2	 24.9	 21.8	 19.7	 76.3	 52.5	 17.5	 0.258	16.317	 4.885
   83.3	 43.2	 55.2	 24.7	 21.9	 19.6	 76.4	 52.5	 17.5	 0.255	16.399	 4.864
   84.2	 43.2	 55.2	 24.7	 21.9	 19.5	 76.3	 52.5	 17.5	 0.255	16.317	 4.864
   85.0	 43.2	 55.2	 24.7	 21.8	 19.3	 76.4	 52.5	 17.5	 0.256	16.276	 4.864
   85.9	 43.2	 55.2	 24.4	 21.9	 19.2	 76.4	 52.5	 17.5	 0.258	16.358	 4.864
   86.7	 43.2	 55.2	 24.5	 21.9	 19.1	 76.3	 52.5	 17.6	 0.251	16.460	 4.885
   87.6	 43.2	 55.2	 24.5	 21.9	 18.9	 76.4	 52.5	 17.6	 0.256	16.297	 4.905
   88.4	 43.2	 55.1	 24.4	 22.0	 18.8	 76.4	 52.5	 17.6	 0.255	16.276	 4.905
   89.3	 43.2	 55.2	 24.4	 22.0	 18.6	 76.3	 52.5	 17.7	 0.255	16.460	 4.905
   90.1	 43.2	 55.1	 24.4	 21.9	 18.3	 76.3	 52.5	 17.6	 0.255	16.440	 4.905
   91.0	 43.1	 55.1	 24.5	 22.0	 18.1	 76.3	 52.5	 17.7	 0.258	16.297	 4.926
   91.8	 43.2	 55.1	 24.7	 21.9	 17.8	 76.3	 52.5	 17.7	 0.253	16.358	 4.926
   92.7	 43.1	 55.1	 24.8	 22.0	 17.5	 76.3	 52.5	 17.7	 0.253	16.337	 4.926
   93.5	 43.2	 55.1	 24.4	 21.9	 17.4	 76.3	 52.6	 17.8	 0.254	16.440	 4.926
   94.4	 43.2	 55.1	 24.5	 21.9	 17.4	 76.3	 52.6	 17.8	 0.253	16.358	 4.926
   95.2	 43.2	 55.2	 24.8	 21.9	 17.1	 76.2	 52.6	 17.8	 0.250	16.317	 4.946
   96.1	 43.2	 55.2	 24.8	 21.9	 16.8	 76.3	 52.6	 17.8	 0.253	16.399	 4.946
   96.9	 43.2	 55.2	 24.9	 21.9	 16.4	 76.2	 52.6	 17.9	 0.255	16.317	 4.946
   97.8	 43.1	 55.1	 24.9	 21.9	 16.0	 76.2	 52.6	 17.9	 0.254	16.419	 4.926
   98.6	 43.2	 55.1	 25.1	 21.7	 16.0	 76.2	 52.6	 17.9	 0.255	16.337	 4.926
   99.5	 43.1	 55.1	 25.0	 21.8	 15.9	 76.2	 52.6	 17.9	 0.252	16.440	 4.946
  100.3	 43.1	 55.1	 25.0	 21.9	 15.9	 76.2	 52.6	 17.9	 0.250	16.460	 4.946
  101.2	 43.1	 55.1	 24.9	 21.8	 15.8	 76.1	 52.6	 17.8	 0.260	16.399	 4.987
  102.0	 43.1	 55.1	 25.0	 21.9	 15.8	 76.1	 52.5	 17.8	 0.253	16.440	 4.926
  102.9	 43.1	 55.2	 25.1	 21.8	 15.8	 76.1	 52.5	 17.8	 0.259	16.419	 4.926
  103.7	 43.1	 55.1	 25.2	 21.9	 15.8	 76.0	 52.5	 17.8	 0.254	16.501	 4.926
  104.6	 43.1	 55.1	 25.1	 21.9	 15.8	 76.0	 52.4	 17.7	 0.254	16.419	 4.905
  105.4	 43.1	 55.2	 25.2	 21.9	 15.8	 76.0	 52.4	 17.7	 0.250	16.419	 4.885
  106.3	 43.1	 55.2	 25.0	 21.8	 15.8	 76.0	 52.4	 17.7	 0.256	16.542	 4.885
  107.1	 43.1	 55.2	 25.0	 21.9	 15.8	 76.0	 52.4	 17.7	 0.254	16.419	 4.864
  108.0	 43.1	 55.2	 24.8	 21.8	 15.7	 76.0	 52.4	 17.7	 0.256	16.358	 4.864
  108.8	 43.1	 55.2	 24.7	 21.8	 15.7	 76.0	 52.4	 17.7	 0.253	16.358	 4.885
  109.7	 43.1	 55.2	 24.9	 21.7	 15.7	 76.0	 52.3	 17.7	 0.256	16.440	 4.844
  110.5	 43.1	 55.2	 24.8	 21.7	 15.7	 76.0	 52.3	 17.6	 0.257	16.522	 4.844
  111.4	 43.0	 55.1	 24.9	 21.8	 15.6	 76.0	 52.3	 17.6	 0.259	16.399	 4.864
  112.2	 43.0	 55.1	 24.9	 21.7	 15.6	 76.0	 52.2	 17.6	 0.260	16.378	 4.864
  113.1	 43.0	 55.1	 25.0	 21.8	 15.6	 76.0	 52.2	 17.6	 0.259	16.481	 4.864
  113.9	 43.0	 55.1	 24.9	 21.8	 15.5	 76.0	 52.2	 17.5	 0.253	16.358	 4.864
  114.8	 43.0	 55.1	 24.8	 21.6	 15.5	 75.9	 52.1	 17.5	 0.254	16.378	 4.864
  115.6	 43.0	 55.1	 24.7	 21.8	 15.5	 75.9	 52.1	 17.5	 0.255	16.440	 4.864
  116.5	 43.0	 55.1	 24.7	 21.6	 15.5	 75.9	 52.1	 17.5	 0.254	16.522	 4.844
  117.3	 43.0	 55.1	 24.7	 21.6	 15.4	 75.9	 52.0	 17.5	 0.261	16.501	 4.864
  118.2	 43.0	 55.1	 24.8	 21.7	 15.4	 75.7	 52.0	 17.4	 0.253	16.460	 4.844
  119.0	 43.0	 55.1	 24.8	 21.7	 15.4	 75.7	 51.9	 17.4	 0.249	16.378	 4.844
  119.9	 43.0	 55.1	 24.8	 21.8	 15.4	 75.6	 51.9	 17.3	 0.259	16.501	 4.824
  120.7	 43.0	 55.1	 24.8	 21.7	 15.3	 75.5	 51.9	 17.3	 0.260	16.399	 4.824
  121.6	 43.0	 55.1	 24.8	 21.9	 15.3	 75.5	 51.8	 17.3	 0.263	16.358	 4.844
  122.4	 43.0	 55.1	 24.8	 21.8	 15.4	 75.4	 51.8	 17.2	 0.253	16.481	 4.824
  123.3	 43.0	 55.1	 24.7	 21.8	 15.4	 75.3	 51.7	 17.2	 0.255	16.542	 4.844
  124.1	 43.0	 55.1	 24.7	 21.8	 15.3	 75.3	 51.7	 17.1	 0.257	16.358	 4.824
  125.0	 43.0	 55.1	 24.6	 21.8	 15.3	 75.2	 51.7	 17.1	 0.254	16.481	 4.824
  125.8	 43.0	 55.1	 24.4	 22.0	 15.3	 75.2	 51.6	 17.0	 0.252	16.583	 4.824
  126.7	 43.0	 55.1	 24.5	 21.8	 15.4	 75.2	 51.6	 17.0	 0.260	16.358	 4.824
  127.5	 43.0	 55.2	 24.6	 21.6	 15.5	 75.2	 51.6	 17.0	 0.255	16.522	 4.803
  128.4	 43.0	 55.2	 24.7	 21.7	 15.6	 75.2	 51.5	 17.0	 0.256	16.542	 4.803
  129.2	 43.0	 55.2	 24.7	 21.7	 15.6	 75.2	 51.5	 16.9	 0.256	16.481	 4.783
  130.1	 43.0	 55.2	 24.8	 21.6	 15.8	 75.3	 51.5	 16.9	 0.247	16.542	 4.803
  130.9	 43.0	 55.1	 24.8	 21.6	 16.0	 75.2	 51.4	 16.8	 0.257	16.358	 4.783
  131.8	 43.0	 55.1	 25.0	 21.5	 16.1	 75.3	 51.4	 16.8	 0.259	16.440	 4.783
  132.6	 43.0	 55.1	 25.1	 21.6	 16.2	 75.3	 51.4	 16.7	 0.255	16.358	 4.783
  133.5	 43.0	 55.1	 25.1	 21.7	 16.4	 75.3	 51.3	 16.7	 0.255	16.337	 4.783
  134.4	 42.9	 55.1	 25.1	 21.7	 16.5	 75.3	 51.3	 16.7	 0.257	16.501	 4.783
  135.2	 42.9	 55.1	 25.0	 21.6	 16.6	 75.4	 51.4	 16.7	 0.255	16.419	 4.864
  136.1	 43.0	 55.1	 25.0	 21.5	 16.8	 75.4	 51.3	 16.7	 0.257	16.542	 4.783
  136.9	 42.9	 55.1	 25.0	 21.5	 16.9	 75.4	 51.3	 16.6	 0.248	16.337	 4.762
  137.8	 42.9	 55.1	 25.1	 21.7	 17.0	 75.4	 51.3	 16.6	 0.252	16.378	 4.783
  138.6	 42.9	 55.1	 25.1	 21.6	 17.1	 75.4	 51.3	 16.6	 0.256	16.501	 4.762
  139.5	 43.0	 55.1	 25.2	 21.6	 17.2	 75.5	 51.2	 16.5	 0.253	16.337	 4.762
  140.4	 42.9	 55.1	 25.2	 21.6	 17.3	 75.5	 51.2	 16.5	 0.253	16.399	 4.762
  141.2	 42.9	 55.1	 25.1	 21.4	 17.4	 75.5	 51.2	 16.5	 0.255	16.460	 4.742
  142.1	 42.9	 55.0	 24.8	 21.5	 17.5	 75.5	 51.2	 16.4	 0.249	16.317	 4.721
  142.9	 42.9	 55.0	 24.8	 21.4	 17.6	 75.5	 51.2	 16.4	 0.254	16.297	 4.721
  143.8	 42.9	 55.0	 24.8	 21.3	 17.7	 75.6	 51.1	 16.4	 0.254	16.460	 4.721
  144.6	 42.9	 55.0	 24.9	 21.4	 17.7	 75.6	 51.2	 16.4	 0.252	16.358	 4.721
  145.5	 42.9	 55.0	 25.0	 21.4	 17.9	 75.7	 51.2	 16.4	 0.258	16.297	 4.721
  146.3	 42.9	 55.0	 25.1	 21.5	 18.0	 75.7	 51.2	 16.4	 0.252	16.378	 4.721
  147.2	 42.9	 55.0	 25.1	 21.5	 18.1	 75.7	 51.2	 16.3	 0.260	16.337	 4.721
  148.0	 42.9	 55.0	 25.2	 21.5	 18.1	 75.7	 51.2	 16.3	 0.258	16.440	 4.742
  148.9	 42.9	 55.0	 25.1	 21.5	 18.2	 75.8	 51.2	 16.3	 0.262	16.235	 4.742
  149.7	 42.9	 55.0	 25.1	 21.6	 18.3	 75.8	 51.3	 16.3	 0.255	16.276	 4.701
  150.6	 42.9	 54.9	 25.1	 21.6	 18.4	 75.8	 51.3	 16.3	 0.260	16.440	 4.721
  151.4	 42.9	 54.9	 25.1	 21.5	 18.4	 75.8	 51.3	 16.3	 0.257	16.317	 4.742
  152.3	 42.9	 54.9	 25.0	 21.5	 18.5	 75.8	 51.3	 16.3	 0.261	16.276	 4.721
  153.1	 42.9	 54.9	 24.9	 21.5	 18.5	 75.8	 51.3	 16.3	 0.257	16.337	 4.721
  154.0	 42.9	 54.8	 25.0	 21.6	 18.6	 75.8	 51.3	 16.3	 0.253	16.297	 4.721
  154.8	 42.9	 54.8	 25.0	 21.5	 18.6	 75.8	 51.3	 16.3	 0.257	16.378	 4.721
  155.7	 42.9	 54.8	 24.8	 21.4	 18.7	 75.8	 51.4	 16.3	 0.257	16.256	 4.742
  156.5	 42.9	 54.8	 24.7	 21.5	 18.7	 75.9	 51.4	 16.3	 0.247	16.215	 4.742
  157.4	 42.9	 54.8	 24.8	 21.6	 18.8	 75.8	 51.5	 16.3	 0.259	16.358	 4.742
  158.2	 42.8	 54.8	 24.7	 21.5	 18.9	 75.9	 51.5	 16.4	 0.254	16.215	 4.742
  159.1	 42.8	 54.8	 24.6	 21.5	 18.9	 75.9	 51.6	 16.4	 0.258	16.235	 4.742
  159.9	 42.8	 54.8	 24.6	 21.6	 19.0	 75.9	 51.6	 16.4	 0.254	16.174	 4.742
  160.8	 42.8	 54.8	 24.6	 21.5	 19.1	 76.0	 51.6	 16.4	 0.258	16.174	 4.742
  161.7	 42.8	 54.7	 24.6	 21.7	 19.1	 76.0	 51.7	 16.4	 0.260	16.358	 4.742
  162.5	 42.8	 54.7	 24.4	 21.6	 19.1	 75.9	 51.7	 16.4	 0.255	16.276	 4.762
  163.3	 42.8	 54.7	 24.7	 21.6	 19.1	 76.0	 51.7	 16.4	 0.254	16.174	 4.762
  164.2	 42.8	 54.7	 24.7	 21.7	 19.2	 76.0	 51.7	 16.5	 0.260	16.174	 4.762
  165.0	 42.8	 54.7	 24.8	 21.6	 19.2	 76.0	 51.8	 16.5	 0.259	16.337	 4.742
  165.9	 42.8	 54.7	 24.9	 21.6	 19.3	 76.0	 51.8	 16.5	 0.255	16.317	 4.762
  166.7	 42.8	 54.7	 24.8	 21.5	 19.3	 76.0	 51.8	 16.5	 0.257	16.235	 4.783
  167.6	 42.8	 54.7	 24.6	 21.6	 19.3	 76.0	 51.9	 16.5	 0.254	16.276	 4.762
  168.4	 42.8	 54.7	 24.4	 21.8	 19.4	 76.0	 51.9	 16.6	 0.259	16.194	 4.783
  169.3	 42.8	 54.7	 24.7	 21.8	 19.4	 76.0	 51.9	 16.6	 0.259	16.153	 4.783
  170.1	 42.8	 54.7	 24.8	 21.7	 19.5	 76.0	 52.0	 16.6	 0.255	16.337	 4.783
  171.0	 42.8	 54.7	 25.0	 21.6	 19.5	 76.0	 52.0	 16.6	 0.259	16.092	 4.783
  171.8	 42.8	 54.7	 25.0	 21.5	 19.5	 76.0	 52.0	 16.6	 0.257	16.317	 4.783
  172.7	 42.8	 54.7	 24.9	 21.6	 19.5	 76.0	 52.0	 16.6	 0.258	16.174	 4.783
  173.5	 42.8	 54.7	 24.9	 21.6	 19.5	 76.0	 52.0	 16.7	 0.258	16.235	 4.803
  174.4	 42.8	 54.6	 24.9	 21.7	 19.5	 76.0	 52.0	 16.6	 0.261	16.256	 4.803
  175.2	 42.8	 54.7	 24.9	 21.7	 19.5	 76.0	 52.0	 16.7	 0.254	16.215	 4.803
  176.1	 42.8	 54.6	 24.8	 21.8	 19.6	 76.0	 52.0	 16.7	 0.251	16.153	 4.844
  176.9	 42.8	 54.6	 24.9	 21.6	 19.6	 76.0	 52.1	 16.7	 0.249	16.174	 4.803
  177.7	 42.8	 54.6	 24.9	 21.6	 19.7	 76.0	 52.1	 16.7	 0.253	16.235	 4.803
  178.6	 42.8	 54.6	 25.0	 21.6	 19.7	 76.1	 52.1	 16.8	 0.250	16.174	 4.803
  179.4	 42.8	 54.6	 25.0	 21.6	 19.7	 76.1	 52.1	 16.8	 0.260	16.133	 4.783
  180.3	 42.8	 54.6	 25.0	 21.7	 19.7	 76.1	 52.1	 16.8	 0.258	16.194	 4.824
  181.1	 42.8	 54.6	 24.8	 21.6	 19.7	 76.1	 52.1	 16.8	 0.253	16.133	 4.824
  182.0	 42.8	 54.6	 25.0	 21.5	 19.7	 76.0	 52.1	 16.8	 0.257	16.297	 4.824
  182.8	 42.8	 54.6	 25.0	 21.7	 19.7	 76.0	 52.0	 16.8	 0.259	16.174	 4.824
  183.6	 42.8	 54.7	 24.9	 21.8	 19.7	 76.0	 52.1	 16.8	 0.261	16.092	 4.844
  184.5	 42.8	 54.6	 24.6	 21.7	 19.7	 76.0	 52.1	 16.8	 0.253	16.174	 4.824
  185.3	 42.8	 54.6	 24.6	 21.8	 19.7	 76.0	 52.0	 16.8	 0.255	16.092	 4.844
  186.2	 42.8	 54.6	 24.5	 21.7	 19.7	 76.0	 52.1	 16.9	 0.257	16.358	 4.824
  187.0	 42.8	 54.6	 24.5	 21.6	 19.7	 76.0	 52.1	 16.9	 0.257	16.194	 4.864
  187.9	 42.8	 54.6	 24.4	 21.6	 19.7	 76.0	 52.1	 16.9	 0.256	16.092	 4.844
  188.7	 42.8	 54.6	 24.5	 21.6	 19.7	 76.0	 52.0	 16.9	 0.257	16.276	 4.844
  189.6	 42.8	 54.6	 24.7	 21.6	 19.7	 76.0	 52.1	 16.9	 0.254	16.133	 4.844
  190.4	 42.8	 54.6	 24.9	 21.6	 19.7	 76.0	 52.1	 16.9	 0.258	16.399	 4.844
  191.3	 42.8	 54.6	 24.9	 21.7	 19.7	 76.0	 52.1	 16.9	 0.251	16.153	 4.864
  192.1	 42.8	 54.6	 24.9	 21.7	 19.7	 76.0	 52.1	 17.0	 0.258	16.358	 4.844
  193.0	 42.7	 54.7	 24.8	 21.7	 19.7	 76.1	 52.1	 17.0	 0.258	16.194	 4.864
  193.8	 42.8	 54.7	 24.8	 21.6	 19.8	 76.1	 52.1	 17.0	 0.260	16.174	 4.844
  194.7	 42.8	 54.7	 24.8	 21.6	 19.8	 76.1	 52.1	 17.1	 0.254	16.297	 4.864
  195.5	 42.8	 54.7	 24.9	 21.6	 19.7	 76.1	 52.1	 17.1	 0.255	16.256	 4.864
  196.3	 42.8	 54.7	 24.8	 21.5	 19.8	 76.1	 52.1	 17.1	 0.259	16.317	 4.864
  197.2	 42.8	 54.7	 24.9	 21.7	 19.7	 76.1	 52.1	 17.1	 0.258	16.256	 4.864
  198.0	 42.8	 54.7	 24.8	 21.6	 19.8	 76.1	 52.1	 17.1	 0.260	16.174	 4.844
  198.9	 42.8	 54.7	 24.8	 21.7	 19.7	 76.1	 52.1	 17.1	 0.260	16.276	 4.844
