# Run number 04 on Fri May 31 11:28:08 2019
# time	TA	TB	TC	TD	T1	T2	T3	T4	DP	P2	P1
   24.1	 43.7	 56.9	 24.7	 22.1	 20.1	 78.4	 53.9	 17.6	 0.207	17.135	 4.926
   24.9	 43.7	 56.8	 24.8	 22.0	 20.1	 78.4	 53.9	 17.6	 0.212	17.012	 4.926
   25.7	 43.7	 56.8	 24.7	 22.1	 20.1	 78.4	 53.9	 17.6	 0.208	17.053	 4.926
   26.5	 43.7	 56.9	 24.6	 22.3	 20.1	 78.4	 53.8	 17.6	 0.207	16.910	 4.946
   27.4	 43.7	 56.8	 24.6	 22.3	 20.1	 78.4	 53.9	 17.6	 0.208	16.951	 4.926
   28.1	 43.7	 56.8	 24.7	 22.2	 20.1	 78.4	 53.8	 17.6	 0.204	17.033	 4.926
   29.0	 43.7	 56.8	 24.7	 22.3	 20.1	 78.4	 53.9	 17.7	 0.210	16.931	 4.946
   29.8	 43.7	 56.8	 24.6	 22.3	 20.0	 78.4	 53.9	 17.7	 0.203	16.951	 4.926
   30.6	 43.7	 56.8	 24.8	 22.3	 20.0	 78.4	 53.8	 17.7	 0.204	16.972	 4.926
   31.4	 43.7	 56.9	 24.9	 22.2	 20.0	 78.4	 53.8	 17.7	 0.210	16.951	 4.926
   32.3	 43.7	 56.9	 24.9	 22.3	 19.9	 78.4	 53.8	 17.7	 0.207	17.135	 4.926
   33.1	 43.7	 56.9	 25.0	 22.4	 19.9	 78.4	 53.8	 17.7	 0.210	16.951	 4.946
   33.9	 43.7	 56.9	 25.0	 22.4	 19.9	 78.4	 53.9	 17.7	 0.209	16.992	 4.926
   34.7	 43.7	 56.9	 25.1	 22.4	 19.8	 78.4	 53.8	 17.7	 0.207	16.951	 4.946
   35.6	 43.7	 56.9	 25.2	 22.4	 19.8	 78.4	 53.8	 17.7	 0.206	16.869	 4.926
   36.4	 43.7	 56.9	 25.1	 22.4	 19.8	 78.4	 53.8	 17.7	 0.210	16.992	 4.926
   37.2	 43.7	 56.9	 24.8	 22.4	 19.7	 78.4	 53.9	 17.8	 0.212	16.992	 4.926
   38.0	 43.6	 56.8	 24.7	 22.5	 19.6	 78.4	 53.9	 17.8	 0.209	16.910	 4.946
   38.9	 43.6	 56.9	 24.5	 22.3	 19.6	 78.4	 53.9	 17.8	 0.205	17.135	 4.926
   39.7	 43.6	 56.8	 24.5	 22.4	 19.6	 78.4	 53.9	 17.9	 0.210	16.951	 4.946
   40.5	 43.6	 56.8	 24.3	 22.5	 19.5	 78.5	 53.9	 17.9	 0.206	16.992	 4.946
   41.3	 43.6	 56.8	 24.3	 22.3	 19.4	 78.4	 53.9	 17.9	 0.208	17.094	 4.946
   42.2	 43.6	 56.8	 24.3	 22.3	 19.4	 78.4	 53.9	 17.9	 0.208	17.115	 4.946
   42.9	 43.6	 56.8	 24.7	 22.3	 19.2	 78.4	 53.9	 17.9	 0.210	16.951	 5.069
   43.8	 43.6	 56.8	 24.9	 22.2	 19.2	 78.4	 53.9	 18.0	 0.211	16.931	 4.946
   44.6	 43.6	 56.8	 25.0	 22.3	 19.1	 78.4	 53.9	 18.0	 0.210	17.094	 4.967
   45.5	 43.6	 56.8	 25.2	 22.3	 18.8	 78.4	 53.9	 18.0	 0.207	16.992	 4.967
   46.2	 43.6	 56.8	 25.0	 22.3	 18.6	 78.4	 53.9	 18.0	 0.209	17.053	 4.967
   47.1	 43.5	 56.8	 25.1	 22.4	 18.5	 78.3	 53.9	 18.0	 0.209	17.074	 4.967
   47.9	 43.5	 56.8	 25.1	 22.3	 18.3	 78.3	 53.9	 18.0	 0.209	17.074	 4.967
   48.7	 43.5	 56.8	 25.1	 22.3	 18.2	 78.3	 53.9	 18.0	 0.210	16.972	 4.967
   49.5	 43.5	 56.8	 25.1	 22.1	 18.2	 78.3	 53.9	 18.1	 0.206	17.053	 4.967
   50.4	 43.5	 56.8	 25.1	 22.2	 17.9	 78.3	 53.9	 18.1	 0.208	16.931	 4.967
   51.2	 43.5	 56.8	 25.0	 22.1	 17.8	 78.3	 53.9	 18.1	 0.212	17.074	 4.967
   52.0	 43.5	 56.8	 24.9	 22.1	 17.6	 78.2	 53.9	 18.1	 0.206	17.053	 4.967
   52.8	 43.5	 56.8	 24.9	 22.3	 17.4	 78.2	 53.9	 18.1	 0.212	17.156	 4.946
   53.7	 43.5	 56.8	 24.8	 22.4	 16.9	 78.2	 53.9	 18.1	 0.204	17.074	 4.967
   54.5	 43.5	 56.8	 24.8	 22.3	 16.6	 78.2	 53.9	 18.1	 0.207	16.890	 4.967
   55.3	 43.5	 56.8	 24.9	 22.3	 16.4	 78.2	 54.0	 18.2	 0.209	16.951	 4.967
   56.1	 43.5	 56.8	 24.8	 22.3	 16.3	 78.2	 53.9	 18.2	 0.210	17.135	 4.967
   57.0	 43.5	 56.8	 24.6	 22.3	 16.3	 78.2	 53.9	 18.2	 0.209	17.012	 5.069
   57.8	 43.5	 56.8	 24.4	 22.4	 16.3	 78.2	 53.9	 18.2	 0.206	16.910	 4.967
   58.6	 43.5	 56.8	 24.5	 22.5	 16.3	 78.2	 53.9	 18.2	 0.209	16.931	 4.946
   59.4	 43.5	 56.8	 24.4	 22.4	 16.3	 78.2	 53.9	 18.1	 0.213	17.012	 4.946
   60.3	 43.5	 56.8	 24.3	 22.3	 16.2	 78.2	 53.9	 18.1	 0.205	17.053	 4.946
   61.1	 43.5	 56.8	 24.3	 22.4	 16.2	 78.1	 53.9	 18.1	 0.212	17.156	 4.946
   61.9	 43.5	 56.8	 24.5	 22.4	 16.2	 78.1	 53.9	 18.1	 0.213	17.156	 4.946
   62.7	 43.5	 56.8	 24.5	 22.2	 16.2	 78.1	 53.8	 18.1	 0.207	17.053	 4.946
   63.6	 43.5	 56.8	 24.4	 22.2	 16.1	 78.1	 53.7	 18.1	 0.212	16.951	 4.926
   64.4	 43.5	 56.8	 24.6	 22.4	 16.1	 78.1	 53.7	 18.1	 0.212	17.176	 4.926
   65.2	 43.5	 56.8	 24.6	 22.4	 16.0	 78.0	 53.7	 18.0	 0.207	17.156	 4.926
   66.0	 43.5	 56.8	 24.5	 22.3	 16.0	 78.0	 53.7	 18.0	 0.217	16.972	 4.926
   66.9	 43.4	 56.8	 24.3	 22.4	 16.0	 78.0	 53.6	 18.0	 0.204	16.972	 4.926
   67.6	 43.4	 56.8	 24.2	 22.3	 16.0	 78.0	 53.6	 17.9	 0.209	17.196	 4.926
   68.5	 43.4	 56.8	 24.2	 22.3	 16.0	 78.0	 53.5	 17.9	 0.201	17.053	 5.048
   69.3	 43.4	 56.8	 24.1	 22.3	 15.9	 77.9	 53.5	 17.9	 0.208	16.972	 4.926
   70.2	 43.4	 56.8	 24.2	 22.4	 15.9	 77.9	 53.5	 17.8	 0.207	17.217	 4.946
   70.9	 43.4	 56.8	 24.3	 22.3	 15.9	 77.9	 53.5	 17.8	 0.211	17.074	 4.926
   71.8	 43.4	 56.8	 24.5	 22.4	 15.8	 77.9	 53.4	 17.8	 0.215	16.972	 4.926
   72.6	 43.4	 56.8	 24.5	 22.2	 15.9	 77.8	 53.4	 17.8	 0.207	17.012	 4.905
   73.5	 43.4	 56.8	 24.4	 22.4	 15.9	 77.7	 53.4	 17.7	 0.209	17.053	 4.905
   74.2	 43.4	 56.8	 24.4	 22.3	 15.8	 77.7	 53.3	 17.7	 0.208	17.135	 4.885
   75.1	 43.4	 56.8	 24.5	 22.2	 15.8	 77.6	 53.3	 17.6	 0.207	16.992	 4.905
   75.9	 43.4	 56.8	 24.6	 22.4	 15.8	 77.6	 53.3	 17.6	 0.210	17.053	 4.905
   76.8	 43.4	 56.8	 24.5	 22.4	 15.8	 77.5	 53.2	 17.6	 0.208	16.992	 4.905
   77.6	 43.4	 56.8	 24.7	 22.4	 15.8	 77.5	 53.2	 17.5	 0.210	16.992	 4.946
   78.5	 43.4	 56.9	 24.7	 22.4	 15.9	 77.5	 53.2	 17.5	 0.212	17.135	 4.864
   79.3	 43.4	 56.8	 24.6	 22.3	 15.9	 77.5	 53.1	 17.5	 0.210	17.135	 4.864
   80.2	 43.4	 56.9	 24.7	 22.3	 15.9	 77.4	 53.1	 17.4	 0.205	17.074	 4.864
   81.0	 43.4	 56.8	 24.7	 22.2	 16.0	 77.4	 53.1	 17.4	 0.207	17.156	 4.864
   81.9	 43.4	 56.8	 24.6	 22.1	 16.0	 77.4	 53.0	 17.4	 0.206	17.094	 4.864
   82.7	 43.3	 56.8	 24.6	 22.0	 16.1	 77.4	 53.0	 17.3	 0.208	17.217	 4.864
   83.6	 43.3	 56.8	 24.6	 22.3	 16.2	 77.4	 52.9	 17.3	 0.209	17.053	 4.844
   84.4	 43.3	 56.8	 24.6	 22.3	 16.3	 77.4	 52.9	 17.3	 0.213	17.053	 4.844
   85.3	 43.3	 56.8	 24.5	 22.2	 16.4	 77.4	 52.8	 17.2	 0.210	17.012	 4.844
   86.1	 43.3	 56.8	 24.6	 22.2	 16.5	 77.4	 52.8	 17.2	 0.210	17.012	 4.824
   87.0	 43.3	 56.8	 24.6	 22.1	 16.7	 77.4	 52.8	 17.2	 0.204	16.992	 4.824
   87.8	 43.3	 56.8	 24.5	 22.2	 16.8	 77.5	 52.8	 17.1	 0.207	17.115	 4.824
   88.7	 43.3	 56.8	 24.5	 22.6	 16.9	 77.5	 52.8	 17.1	 0.212	16.992	 4.803
   89.5	 43.3	 56.8	 24.5	 22.3	 17.1	 77.5	 52.7	 17.1	 0.208	17.156	 4.824
   90.4	 43.3	 56.8	 24.5	 22.2	 17.2	 77.5	 52.7	 17.0	 0.212	16.972	 4.824
   91.2	 43.3	 56.8	 24.5	 22.1	 17.3	 77.6	 52.7	 17.0	 0.210	17.115	 4.803
   92.1	 43.3	 56.8	 24.5	 22.0	 17.5	 77.6	 52.7	 16.9	 0.211	16.972	 4.783
   92.8	 43.3	 56.7	 24.5	 22.1	 17.6	 77.6	 52.7	 16.9	 0.208	17.012	 4.803
   93.7	 43.3	 56.7	 24.5	 22.2	 17.6	 77.6	 52.6	 16.8	 0.210	16.931	 4.803
   94.5	 43.3	 56.7	 24.6	 22.2	 17.8	 77.6	 52.6	 16.8	 0.211	16.890	 4.803
   95.4	 43.3	 56.7	 24.6	 22.1	 17.8	 77.6	 52.6	 16.7	 0.201	16.931	 4.803
   96.2	 43.3	 56.7	 24.6	 22.1	 17.9	 77.7	 52.6	 16.7	 0.212	16.890	 4.803
   97.1	 43.3	 56.7	 24.7	 22.1	 18.0	 77.7	 52.6	 16.7	 0.207	16.910	 4.783
   97.9	 43.3	 56.7	 24.7	 22.0	 18.1	 77.7	 52.6	 16.7	 0.213	16.869	 4.783
   98.8	 43.3	 56.7	 24.7	 22.0	 18.2	 77.7	 52.6	 16.7	 0.211	16.992	 4.783
   99.6	 43.3	 56.6	 24.7	 22.1	 18.3	 77.7	 52.6	 16.7	 0.211	16.972	 4.783
  100.5	 43.3	 56.6	 24.7	 22.1	 18.3	 77.8	 52.6	 16.7	 0.213	16.849	 4.783
  101.3	 43.3	 56.6	 24.7	 22.0	 18.4	 77.8	 52.6	 16.7	 0.210	16.828	 4.783
  102.2	 43.2	 56.6	 24.7	 22.1	 18.5	 77.8	 52.6	 16.7	 0.210	16.910	 4.762
  103.0	 43.3	 56.6	 24.6	 22.0	 18.5	 77.8	 52.6	 16.7	 0.211	17.012	 4.762
  103.8	 43.3	 56.6	 24.6	 22.2	 18.6	 77.8	 52.7	 16.7	 0.209	16.869	 4.783
  104.7	 43.2	 56.5	 24.6	 22.0	 18.7	 77.8	 52.7	 16.7	 0.205	16.931	 4.762
  105.5	 43.2	 56.5	 24.5	 21.9	 18.7	 77.9	 52.7	 16.6	 0.209	16.972	 4.783
  106.4	 43.3	 56.5	 24.5	 21.9	 18.8	 77.9	 52.8	 16.7	 0.208	16.808	 4.762
  107.2	 43.3	 56.5	 24.5	 22.0	 18.9	 77.9	 52.8	 16.7	 0.210	16.951	 4.783
  108.1	 43.2	 56.5	 24.5	 22.2	 19.0	 77.9	 52.9	 16.7	 0.211	16.931	 4.783
  108.9	 43.2	 56.5	 24.5	 22.2	 19.0	 77.9	 52.9	 16.7	 0.209	16.828	 4.783
  109.8	 43.2	 56.5	 24.5	 22.2	 19.1	 77.9	 52.9	 16.7	 0.213	16.910	 4.783
  110.6	 43.2	 56.4	 24.5	 22.3	 19.1	 77.9	 52.9	 16.7	 0.212	16.910	 4.783
  111.4	 43.2	 56.4	 24.4	 22.3	 19.2	 77.9	 52.9	 16.7	 0.211	16.972	 4.783
  112.3	 43.2	 56.4	 24.3	 22.2	 19.2	 78.0	 52.9	 16.7	 0.212	16.828	 4.783
  113.1	 43.2	 56.4	 24.3	 22.1	 19.2	 77.9	 52.9	 16.7	 0.211	16.787	 4.803
  114.0	 43.2	 56.4	 24.4	 22.0	 19.3	 77.9	 53.0	 16.7	 0.211	16.849	 4.783
  114.8	 43.2	 56.4	 24.4	 22.0	 19.3	 77.9	 53.0	 16.8	 0.214	16.869	 4.803
  115.7	 43.2	 56.4	 24.3	 22.1	 19.3	 78.0	 53.0	 16.8	 0.211	16.747	 4.803
  116.5	 43.2	 56.4	 24.3	 22.2	 19.4	 78.0	 53.1	 16.8	 0.211	16.828	 4.783
  117.4	 43.2	 56.3	 24.3	 22.3	 19.4	 78.0	 53.1	 16.8	 0.205	16.992	 4.803
  118.2	 43.2	 56.3	 24.4	 22.3	 19.4	 78.0	 53.1	 16.8	 0.208	16.828	 4.803
  119.0	 43.2	 56.3	 24.5	 22.1	 19.5	 78.0	 53.2	 16.8	 0.205	16.767	 4.803
  119.8	 43.2	 56.3	 24.5	 22.0	 19.5	 78.0	 53.2	 16.8	 0.211	16.685	 4.844
  120.7	 43.1	 56.3	 24.6	 22.1	 19.6	 78.0	 53.2	 16.9	 0.211	16.787	 4.803
  121.5	 43.1	 56.3	 24.5	 22.0	 19.6	 78.0	 53.3	 16.9	 0.205	16.910	 4.824
  122.4	 43.1	 56.3	 24.5	 22.1	 19.6	 78.0	 53.3	 16.9	 0.215	16.890	 4.824
  123.3	 43.1	 56.3	 24.5	 22.1	 19.7	 78.0	 53.3	 16.9	 0.213	16.706	 4.824
  124.2	 43.2	 56.3	 24.6	 22.1	 19.7	 78.0	 53.3	 16.9	 0.210	16.787	 4.824
  125.0	 43.1	 56.3	 24.6	 22.3	 19.7	 78.0	 53.3	 16.9	 0.210	16.931	 4.844
  125.8	 43.1	 56.3	 24.6	 22.2	 19.7	 78.0	 53.4	 16.9	 0.212	16.849	 4.824
  126.6	 43.1	 56.3	 24.6	 22.2	 19.8	 78.1	 53.4	 17.0	 0.211	16.767	 4.824
  127.5	 43.1	 56.3	 24.6	 22.3	 19.8	 78.0	 53.4	 17.0	 0.211	16.890	 4.824
  128.3	 43.1	 56.3	 24.6	 22.1	 19.8	 78.0	 53.4	 17.0	 0.210	16.767	 4.864
  129.2	 43.1	 56.3	 24.6	 22.1	 19.8	 78.0	 53.4	 17.0	 0.207	16.747	 4.844
  130.0	 43.1	 56.3	 24.6	 22.3	 19.9	 78.0	 53.4	 17.0	 0.211	16.726	 4.946
  130.9	 43.2	 56.3	 24.4	 22.3	 19.9	 78.0	 53.4	 17.1	 0.208	16.931	 4.864
  131.7	 43.1	 56.3	 24.3	 22.4	 19.9	 78.1	 53.4	 17.1	 0.211	16.869	 4.864
  132.5	 43.1	 56.3	 24.3	 22.4	 19.9	 78.1	 53.4	 17.1	 0.210	16.910	 4.864
  133.4	 43.2	 56.3	 24.4	 22.2	 19.9	 78.1	 53.5	 17.1	 0.210	16.747	 4.844
  134.2	 43.2	 56.3	 24.4	 22.1	 20.0	 78.1	 53.5	 17.1	 0.214	16.726	 4.885
  135.0	 43.1	 56.3	 24.3	 22.4	 20.0	 78.1	 53.5	 17.2	 0.212	16.787	 4.864
  135.9	 43.1	 56.3	 24.4	 22.4	 20.0	 78.1	 53.5	 17.2	 0.211	16.910	 4.885
  136.7	 43.1	 56.3	 24.4	 22.3	 20.0	 78.1	 53.5	 17.2	 0.200	16.787	 4.864
  137.6	 43.1	 56.2	 24.4	 22.3	 20.0	 78.1	 53.5	 17.2	 0.207	16.849	 4.864
  138.4	 43.1	 56.3	 24.3	 22.2	 20.0	 78.0	 53.5	 17.2	 0.208	16.767	 4.885
  139.3	 43.1	 56.3	 24.4	 22.1	 20.0	 78.0	 53.5	 17.2	 0.213	16.747	 4.885
  140.1	 43.1	 56.3	 24.4	 22.2	 20.0	 78.0	 53.5	 17.2	 0.211	16.890	 4.864
  140.9	 43.1	 56.3	 24.4	 22.2	 20.0	 78.0	 53.5	 17.3	 0.211	16.931	 4.864
  141.7	 43.1	 56.3	 24.4	 22.1	 20.0	 78.0	 53.4	 17.3	 0.212	16.910	 4.905
  142.6	 43.1	 56.3	 24.4	 22.2	 20.0	 78.0	 53.5	 17.3	 0.210	16.787	 4.905
  143.4	 43.1	 56.3	 24.5	 22.0	 20.0	 78.0	 53.4	 17.3	 0.205	16.747	 4.905
  144.3	 43.1	 56.2	 24.5	 22.0	 20.0	 78.0	 53.5	 17.3	 0.209	16.747	 4.905
  145.1	 43.1	 56.2	 24.5	 22.2	 20.1	 78.0	 53.5	 17.3	 0.208	16.828	 4.905
  146.0	 43.1	 56.2	 24.4	 22.2	 20.0	 78.0	 53.5	 17.4	 0.209	16.931	 4.905
  146.8	 43.0	 56.2	 24.4	 22.3	 20.1	 78.0	 53.5	 17.4	 0.211	16.747	 4.926
  147.7	 43.1	 56.2	 24.3	 22.3	 20.1	 78.0	 53.5	 17.4	 0.216	16.828	 5.028
  148.5	 43.1	 56.3	 24.5	 22.4	 20.0	 78.0	 53.5	 17.4	 0.209	16.767	 4.905
  149.3	 43.0	 56.3	 24.6	 22.3	 20.0	 78.1	 53.5	 17.4	 0.214	16.706	 4.926
  150.2	 43.1	 56.3	 24.7	 22.1	 20.0	 78.1	 53.5	 17.4	 0.206	16.890	 4.926
  151.0	 43.0	 56.2	 24.6	 22.2	 20.0	 78.0	 53.5	 17.4	 0.208	16.767	 4.926
  151.8	 43.0	 56.2	 24.7	 22.2	 20.0	 78.1	 53.5	 17.5	 0.213	16.849	 4.926
  152.7	 43.0	 56.2	 24.7	 22.2	 20.1	 78.1	 53.5	 17.5	 0.211	16.910	 4.946
  153.5	 43.0	 56.2	 24.4	 22.2	 20.0	 78.1	 53.5	 17.5	 0.207	16.747	 4.905
  154.4	 43.0	 56.2	 24.3	 22.2	 20.0	 78.1	 53.5	 17.5	 0.212	16.808	 4.905
  155.2	 43.0	 56.2	 24.3	 22.2	 20.0	 78.1	 53.5	 17.5	 0.215	16.890	 4.926
  156.1	 43.0	 56.2	 24.3	 22.3	 20.0	 78.1	 53.5	 17.5	 0.214	16.972	 4.926
  156.9	 43.0	 56.2	 24.3	 22.4	 20.0	 78.1	 53.5	 17.6	 0.212	16.726	 5.069
  157.8	 43.0	 56.2	 24.3	 22.3	 20.0	 78.1	 53.5	 17.6	 0.209	16.808	 4.926
  158.6	 43.0	 56.2	 24.4	 22.3	 20.0	 78.1	 53.5	 17.6	 0.212	16.931	 4.926
  159.4	 43.0	 56.2	 24.4	 22.3	 19.9	 78.0	 53.5	 17.6	 0.212	16.931	 4.946
  160.2	 43.0	 56.2	 24.4	 22.4	 19.9	 78.1	 53.4	 17.6	 0.210	16.787	 4.926
  161.1	 43.0	 56.2	 24.5	 22.2	 19.9	 78.1	 53.4	 17.6	 0.216	16.869	 4.946
  161.9	 43.0	 56.2	 24.5	 22.2	 19.8	 78.1	 53.5	 17.6	 0.208	16.890	 4.946
  162.8	 43.0	 56.2	 24.5	 22.4	 19.8	 78.1	 53.5	 17.6	 0.216	16.747	 4.946
  163.6	 43.0	 56.2	 24.4	 22.5	 19.8	 78.1	 53.4	 17.6	 0.205	16.910	 5.007
  164.5	 43.0	 56.2	 24.5	 22.4	 19.7	 78.1	 53.4	 17.7	 0.210	16.828	 4.926
  165.3	 43.0	 56.2	 24.4	 22.3	 19.7	 78.1	 53.4	 17.7	 0.204	16.808	 4.926
  166.1	 43.0	 56.2	 24.5	 22.3	 19.7	 78.1	 53.4	 17.7	 0.209	16.747	 4.926
  166.9	 43.0	 56.2	 24.5	 22.2	 19.6	 78.1	 53.4	 17.7	 0.217	16.726	 4.946
  167.8	 42.9	 56.2	 24.6	 22.2	 19.6	 78.1	 53.4	 17.7	 0.206	16.767	 4.926
  168.6	 42.9	 56.2	 24.6	 22.2	 19.5	 78.1	 53.4	 17.7	 0.213	16.869	 4.926
  169.5	 42.9	 56.2	 24.8	 22.2	 19.5	 78.1	 53.4	 17.8	 0.209	16.747	 4.905
  170.3	 42.9	 56.2	 24.7	 22.3	 19.5	 78.1	 53.4	 17.8	 0.214	16.747	 4.926
  171.1	 42.9	 56.2	 24.7	 22.2	 19.4	 78.1	 53.5	 17.8	 0.208	16.910	 4.926
  171.9	 42.9	 56.2	 24.8	 22.2	 19.3	 78.1	 53.5	 17.8	 0.210	16.828	 4.926
  172.8	 42.9	 56.2	 24.7	 22.1	 19.3	 78.1	 53.5	 17.8	 0.208	16.726	 4.926
  173.7	 42.9	 56.1	 24.7	 22.2	 19.1	 78.1	 53.5	 17.9	 0.210	16.951	 4.946
  174.6	 42.9	 56.1	 24.7	 22.1	 19.0	 78.1	 53.5	 17.9	 0.205	16.787	 4.926
  175.4	 42.9	 56.1	 24.7	 22.4	 18.9	 78.1	 53.5	 17.9	 0.216	16.828	 4.926
  176.3	 42.9	 56.1	 24.6	 22.4	 18.6	 78.1	 53.5	 17.9	 0.210	16.890	 4.946
  177.1	 42.9	 56.1	 24.5	 22.3	 18.4	 78.1	 53.5	 17.9	 0.212	16.747	 4.926
  178.0	 42.9	 56.1	 24.4	 22.3	 18.2	 78.1	 53.5	 17.9	 0.212	16.787	 4.926
  178.8	 42.9	 56.1	 24.5	 22.3	 17.7	 78.0	 53.5	 17.9	 0.209	16.665	 4.926
  179.7	 42.9	 56.1	 24.6	 22.4	 17.4	 78.0	 53.5	 18.0	 0.215	16.644	 4.946
  180.5	 42.9	 56.1	 24.6	 22.6	 17.2	 78.1	 53.5	 18.0	 0.209	16.910	 4.926
  181.4	 42.9	 56.1	 24.7	 22.6	 16.6	 78.1	 53.5	 18.0	 0.211	16.828	 4.946
  182.2	 42.9	 56.1	 24.7	 22.6	 16.4	 78.0	 53.5	 18.0	 0.212	16.849	 4.926
  183.1	 42.9	 56.1	 24.6	 22.6	 16.2	 78.0	 53.5	 18.0	 0.206	16.726	 4.967
  184.0	 42.9	 56.1	 24.5	 22.6	 16.1	 78.0	 53.5	 18.0	 0.214	16.931	 4.946
  184.9	 42.9	 56.1	 24.4	 22.3	 16.1	 77.9	 53.5	 18.0	 0.210	16.665	 4.946
  185.7	 42.9	 56.1	 24.4	 22.3	 16.1	 77.9	 53.5	 18.0	 0.218	16.726	 4.946
  186.6	 42.9	 56.1	 24.5	 22.4	 16.0	 77.8	 53.4	 18.0	 0.210	16.747	 4.967
  187.4	 42.8	 56.1	 24.5	 22.5	 16.0	 77.8	 53.4	 18.0	 0.212	16.787	 4.946
  188.3	 42.8	 56.1	 24.5	 22.4	 16.0	 77.8	 53.4	 18.0	 0.205	16.787	 4.926
  189.1	 42.8	 56.1	 24.5	 22.2	 16.0	 77.8	 53.4	 17.9	 0.213	16.787	 4.905
  190.0	 42.8	 56.1	 24.6	 22.3	 15.9	 77.8	 53.4	 17.9	 0.208	16.747	 4.905
  190.8	 42.8	 56.1	 24.7	 22.4	 16.0	 77.8	 53.4	 17.9	 0.216	16.931	 4.905
  191.7	 42.8	 56.1	 24.8	 22.4	 16.0	 77.8	 53.4	 17.9	 0.206	16.869	 4.905
  192.5	 42.8	 56.2	 24.7	 22.4	 15.9	 77.7	 53.3	 17.9	 0.210	16.849	 4.885
  193.4	 42.8	 56.1	 24.7	 22.2	 15.9	 77.7	 53.3	 17.8	 0.208	16.869	 4.905
  194.3	 42.8	 56.1	 24.5	 22.4	 15.9	 77.7	 53.3	 17.8	 0.207	16.767	 4.885
  195.2	 42.8	 56.1	 24.5	 22.4	 15.9	 77.7	 53.2	 17.8	 0.204	16.787	 4.905
  196.0	 42.8	 56.1	 24.5	 22.4	 15.9	 77.6	 53.2	 17.8	 0.211	16.747	 4.885
  196.9	 42.8	 56.2	 24.5	 22.3	 15.9	 77.6	 53.1	 17.7	 0.205	16.849	 4.864
  197.7	 42.8	 56.1	 24.6	 22.3	 15.8	 77.6	 53.1	 17.7	 0.209	16.849	 4.885
